"muni","total","danio","delsex","hom","les","robo","otros","year","muniYear"
"12029",NA,NA,NA,NA,NA,NA,NA,1994,"12029_1994"
"12030",NA,NA,NA,NA,NA,NA,NA,1994,"12030_1994"
"12031",NA,NA,NA,NA,NA,NA,NA,1994,"12031_1994"
"12032",NA,NA,NA,NA,NA,NA,NA,1994,"12032_1994"
"12033",NA,NA,NA,NA,NA,NA,NA,1994,"12033_1994"
"12034",NA,NA,NA,NA,NA,NA,NA,1994,"12034_1994"
"12035",NA,NA,NA,NA,NA,NA,NA,1994,"12035_1994"
"12036",NA,NA,NA,NA,NA,NA,NA,1994,"12036_1994"
"12037",NA,NA,NA,NA,NA,NA,NA,1994,"12037_1994"
"12038",NA,NA,NA,NA,NA,NA,NA,1994,"12038_1994"
"12039",NA,NA,NA,NA,NA,NA,NA,1994,"12039_1994"
"12040",NA,NA,NA,NA,NA,NA,NA,1994,"12040_1994"
"12041",NA,NA,NA,NA,NA,NA,NA,1994,"12041_1994"
"12042",NA,NA,NA,NA,NA,NA,NA,1994,"12042_1994"
"12043",NA,NA,NA,NA,NA,NA,NA,1994,"12043_1994"
"12044",NA,NA,NA,NA,NA,NA,NA,1994,"12044_1994"
"12045",NA,NA,NA,NA,NA,NA,NA,1994,"12045_1994"
"12046",NA,NA,NA,NA,NA,NA,NA,1994,"12046_1994"
"12047",NA,NA,NA,NA,NA,NA,NA,1994,"12047_1994"
"12048",NA,NA,NA,NA,NA,NA,NA,1994,"12048_1994"
"12049",NA,NA,NA,NA,NA,NA,NA,1994,"12049_1994"
"12050",NA,NA,NA,NA,NA,NA,NA,1994,"12050_1994"
"12051",NA,NA,NA,NA,NA,NA,NA,1994,"12051_1994"
"12052",NA,NA,NA,NA,NA,NA,NA,1994,"12052_1994"
"12053",NA,NA,NA,NA,NA,NA,NA,1994,"12053_1994"
"12054",NA,NA,NA,NA,NA,NA,NA,1994,"12054_1994"
"12055",NA,NA,NA,NA,NA,NA,NA,1994,"12055_1994"
"12056",NA,NA,NA,NA,NA,NA,NA,1994,"12056_1994"
"12057",NA,NA,NA,NA,NA,NA,NA,1994,"12057_1994"
"12058",NA,NA,NA,NA,NA,NA,NA,1994,"12058_1994"
"12059",NA,NA,NA,NA,NA,NA,NA,1994,"12059_1994"
"12060",NA,NA,NA,NA,NA,NA,NA,1994,"12060_1994"
"12061",NA,NA,NA,NA,NA,NA,NA,1994,"12061_1994"
"12062",NA,NA,NA,NA,NA,NA,NA,1994,"12062_1994"
"12063",NA,NA,NA,NA,NA,NA,NA,1994,"12063_1994"
"12064",NA,NA,NA,NA,NA,NA,NA,1994,"12064_1994"
"12065",NA,NA,NA,NA,NA,NA,NA,1994,"12065_1994"
"12066",NA,NA,NA,NA,NA,NA,NA,1994,"12066_1994"
"12067",NA,NA,NA,NA,NA,NA,NA,1994,"12067_1994"
"12068",NA,NA,NA,NA,NA,NA,NA,1994,"12068_1994"
"12069",NA,NA,NA,NA,NA,NA,NA,1994,"12069_1994"
"12070",NA,NA,NA,NA,NA,NA,NA,1994,"12070_1994"
"12071",NA,NA,NA,NA,NA,NA,NA,1994,"12071_1994"
"12072",NA,NA,NA,NA,NA,NA,NA,1994,"12072_1994"
"12073",NA,NA,NA,NA,NA,NA,NA,1994,"12073_1994"
"12074",NA,NA,NA,NA,NA,NA,NA,1994,"12074_1994"
"12075",NA,NA,NA,NA,NA,NA,NA,1994,"12075_1994"
"12076",NA,NA,NA,NA,NA,NA,NA,1994,"12076_1994"
"12077",0,0,0,0,0,0,0,1994,"12077_1994"
"12078",0,0,0,0,0,0,0,1994,"12078_1994"
"12079",0,0,0,0,0,0,0,1994,"12079_1994"
"12080",0,0,0,0,0,0,0,1994,"12080_1994"
"12081",0,0,0,0,0,0,0,1994,"12081_1994"
"13001",NA,NA,NA,NA,NA,NA,NA,1994,"13001_1994"
"13002",NA,NA,NA,NA,NA,NA,NA,1994,"13002_1994"
"13003",1315,NA,NA,NA,NA,NA,1315,1994,"13003_1994"
"13004",NA,NA,NA,NA,NA,NA,NA,1994,"13004_1994"
"13005",NA,NA,NA,NA,NA,NA,NA,1994,"13005_1994"
"13006",NA,NA,NA,NA,NA,NA,NA,1994,"13006_1994"
"13007",NA,NA,NA,NA,NA,NA,NA,1994,"13007_1994"
"13008",734,NA,NA,NA,NA,NA,734,1994,"13008_1994"
"13009",NA,NA,NA,NA,NA,NA,NA,1994,"13009_1994"
"13010",NA,NA,NA,NA,NA,NA,NA,1994,"13010_1994"
"13011",NA,NA,NA,NA,NA,NA,NA,1994,"13011_1994"
"13012",387,NA,NA,NA,NA,NA,387,1994,"13012_1994"
"13013",NA,NA,NA,NA,NA,NA,NA,1994,"13013_1994"
"13014",NA,NA,NA,NA,NA,NA,NA,1994,"13014_1994"
"13015",NA,NA,NA,NA,NA,NA,NA,1994,"13015_1994"
"13016",NA,NA,NA,NA,NA,NA,NA,1994,"13016_1994"
"13017",NA,NA,NA,NA,NA,NA,NA,1994,"13017_1994"
"13018",NA,NA,NA,NA,NA,NA,NA,1994,"13018_1994"
"13019",NA,NA,NA,NA,NA,NA,NA,1994,"13019_1994"
"13020",NA,NA,NA,NA,NA,NA,NA,1994,"13020_1994"
"13021",NA,NA,NA,NA,NA,NA,NA,1994,"13021_1994"
"13022",NA,NA,NA,NA,NA,NA,NA,1994,"13022_1994"
"13023",NA,NA,NA,NA,NA,NA,NA,1994,"13023_1994"
"13024",NA,NA,NA,NA,NA,NA,NA,1994,"13024_1994"
"13025",NA,NA,NA,NA,NA,NA,NA,1994,"13025_1994"
"13026",NA,NA,NA,NA,NA,NA,NA,1994,"13026_1994"
"13027",NA,NA,NA,NA,NA,NA,NA,1994,"13027_1994"
"13028",488,NA,NA,NA,NA,NA,488,1994,"13028_1994"
"13029",494,NA,NA,NA,NA,NA,494,1994,"13029_1994"
"13030",1184,NA,NA,NA,NA,NA,1184,1994,"13030_1994"
"13031",116,NA,NA,NA,NA,NA,116,1994,"13031_1994"
"13032",NA,NA,NA,NA,NA,NA,NA,1994,"13032_1994"
"13033",NA,NA,NA,NA,NA,NA,NA,1994,"13033_1994"
"13034",NA,NA,NA,NA,NA,NA,NA,1994,"13034_1994"
"13035",NA,NA,NA,NA,NA,NA,NA,1994,"13035_1994"
"13036",NA,NA,NA,NA,NA,NA,NA,1994,"13036_1994"
"13037",173,NA,NA,NA,NA,NA,173,1994,"13037_1994"
"13038",NA,NA,NA,NA,NA,NA,NA,1994,"13038_1994"
"13039",NA,NA,NA,NA,NA,NA,NA,1994,"13039_1994"
"13040",NA,NA,NA,NA,NA,NA,NA,1994,"13040_1994"
"13041",698,NA,NA,NA,NA,NA,698,1994,"13041_1994"
"13042",102,NA,NA,NA,NA,NA,102,1994,"13042_1994"
"13043",NA,NA,NA,NA,NA,NA,NA,1994,"13043_1994"
"13044",NA,NA,NA,NA,NA,NA,NA,1994,"13044_1994"
"13045",NA,NA,NA,NA,NA,NA,NA,1994,"13045_1994"
"13046",NA,NA,NA,NA,NA,NA,NA,1994,"13046_1994"
"13047",NA,NA,NA,NA,NA,NA,NA,1994,"13047_1994"
"13048",6371,NA,NA,NA,NA,NA,6371,1994,"13048_1994"
"13049",NA,NA,NA,NA,NA,NA,NA,1994,"13049_1994"
"13050",NA,NA,NA,NA,NA,NA,NA,1994,"13050_1994"
"13051",NA,NA,NA,NA,NA,NA,NA,1994,"13051_1994"
"13052",NA,NA,NA,NA,NA,NA,NA,1994,"13052_1994"
"13053",NA,NA,NA,NA,NA,NA,NA,1994,"13053_1994"
"13054",NA,NA,NA,NA,NA,NA,NA,1994,"13054_1994"
"13055",NA,NA,NA,NA,NA,NA,NA,1994,"13055_1994"
"13056",NA,NA,NA,NA,NA,NA,NA,1994,"13056_1994"
"13057",NA,NA,NA,NA,NA,NA,NA,1994,"13057_1994"
"13058",NA,NA,NA,NA,NA,NA,NA,1994,"13058_1994"
"13059",NA,NA,NA,NA,NA,NA,NA,1994,"13059_1994"
"13060",186,NA,NA,NA,NA,NA,186,1994,"13060_1994"
"13061",556,NA,NA,NA,NA,NA,556,1994,"13061_1994"
"13062",NA,NA,NA,NA,NA,NA,NA,1994,"13062_1994"
"13063",454,NA,NA,NA,NA,NA,454,1994,"13063_1994"
"13064",NA,NA,NA,NA,NA,NA,NA,1994,"13064_1994"
"13065",NA,NA,NA,NA,NA,NA,NA,1994,"13065_1994"
"13066",NA,NA,NA,NA,NA,NA,NA,1994,"13066_1994"
"13067",NA,NA,NA,NA,NA,NA,NA,1994,"13067_1994"
"13068",NA,NA,NA,NA,NA,NA,NA,1994,"13068_1994"
"13069",729,NA,NA,NA,NA,NA,729,1994,"13069_1994"
"13070",NA,NA,NA,NA,NA,NA,NA,1994,"13070_1994"
"13071",NA,NA,NA,NA,NA,NA,NA,1994,"13071_1994"
"13072",NA,NA,NA,NA,NA,NA,NA,1994,"13072_1994"
"13073",NA,NA,NA,NA,NA,NA,NA,1994,"13073_1994"
"13074",NA,NA,NA,NA,NA,NA,NA,1994,"13074_1994"
"13075",NA,NA,NA,NA,NA,NA,NA,1994,"13075_1994"
"13076",1591,NA,NA,NA,NA,NA,1591,1994,"13076_1994"
"13077",2249,NA,NA,NA,NA,NA,2249,1994,"13077_1994"
"13078",NA,NA,NA,NA,NA,NA,NA,1994,"13078_1994"
"13079",NA,NA,NA,NA,NA,NA,NA,1994,"13079_1994"
"13080",NA,NA,NA,NA,NA,NA,NA,1994,"13080_1994"
"13081",138,NA,NA,NA,NA,NA,138,1994,"13081_1994"
"13082",NA,NA,NA,NA,NA,NA,NA,1994,"13082_1994"
"13083",NA,NA,NA,NA,NA,NA,NA,1994,"13083_1994"
"13084",364,NA,NA,NA,NA,NA,364,1994,"13084_1994"
"14001",NA,NA,NA,NA,NA,NA,NA,1994,"14001_1994"
"14002",NA,NA,NA,NA,NA,NA,NA,1994,"14002_1994"
"14003",330,NA,NA,NA,NA,NA,330,1994,"14003_1994"
"14004",NA,NA,NA,NA,NA,NA,NA,1994,"14004_1994"
"14005",NA,NA,NA,NA,NA,NA,NA,1994,"14005_1994"
"14006",575,NA,NA,NA,NA,NA,575,1994,"14006_1994"
"14007",NA,NA,NA,NA,NA,NA,NA,1994,"14007_1994"
"14008",449,NA,NA,NA,NA,NA,449,1994,"14008_1994"
"14009",NA,NA,NA,NA,NA,NA,NA,1994,"14009_1994"
"14010",NA,NA,NA,NA,NA,NA,NA,1994,"14010_1994"
"14011",NA,NA,NA,NA,NA,NA,NA,1994,"14011_1994"
"14012",NA,NA,NA,NA,NA,NA,NA,1994,"14012_1994"
"14013",321,NA,NA,NA,NA,NA,321,1994,"14013_1994"
"14014",NA,NA,NA,NA,NA,NA,NA,1994,"14014_1994"
"14015",837,NA,NA,NA,NA,NA,837,1994,"14015_1994"
"14016",NA,NA,NA,NA,NA,NA,NA,1994,"14016_1994"
"14017",NA,NA,NA,NA,NA,NA,NA,1994,"14017_1994"
"14018",891,NA,NA,NA,NA,NA,891,1994,"14018_1994"
"14019",NA,NA,NA,NA,NA,NA,NA,1994,"14019_1994"
"14020",NA,NA,NA,NA,NA,NA,NA,1994,"14020_1994"
"14021",NA,NA,NA,NA,NA,NA,NA,1994,"14021_1994"
"14022",521,NA,NA,NA,NA,NA,521,1994,"14022_1994"
"14023",934,NA,NA,NA,NA,NA,934,1994,"14023_1994"
"14024",287,NA,NA,NA,NA,NA,287,1994,"14024_1994"
"14025",244,NA,NA,NA,NA,NA,244,1994,"14025_1994"
"14026",NA,NA,NA,NA,NA,NA,NA,1994,"14026_1994"
"14027",NA,NA,NA,NA,NA,NA,NA,1994,"14027_1994"
"14028",NA,NA,NA,NA,NA,NA,NA,1994,"14028_1994"
"14029",NA,NA,NA,NA,NA,NA,NA,1994,"14029_1994"
"14030",844,NA,NA,NA,NA,NA,844,1994,"14030_1994"
"14031",NA,NA,NA,NA,NA,NA,NA,1994,"14031_1994"
"14032",NA,NA,NA,NA,NA,NA,NA,1994,"14032_1994"
"14033",NA,NA,NA,NA,NA,NA,NA,1994,"14033_1994"
"14034",NA,NA,NA,NA,NA,NA,NA,1994,"14034_1994"
"14035",244,NA,NA,NA,NA,NA,244,1994,"14035_1994"
"14036",NA,NA,NA,NA,NA,NA,NA,1994,"14036_1994"
"14037",NA,NA,NA,NA,NA,NA,NA,1994,"14037_1994"
"14038",NA,NA,NA,NA,NA,NA,NA,1994,"14038_1994"
"14039",55249,NA,NA,NA,NA,NA,55249,1994,"14039_1994"
"14040",NA,NA,NA,NA,NA,NA,NA,1994,"14040_1994"
"14041",NA,NA,NA,NA,NA,NA,NA,1994,"14041_1994"
"14042",NA,NA,NA,NA,NA,NA,NA,1994,"14042_1994"
"14043",NA,NA,NA,NA,NA,NA,NA,1994,"14043_1994"
"14044",NA,NA,NA,NA,NA,NA,NA,1994,"14044_1994"
"14045",NA,NA,NA,NA,NA,NA,NA,1994,"14045_1994"
"14046",489,NA,NA,NA,NA,NA,489,1994,"14046_1994"
"14047",NA,NA,NA,NA,NA,NA,NA,1994,"14047_1994"
"14048",NA,NA,NA,NA,NA,NA,NA,1994,"14048_1994"
"14049",NA,NA,NA,NA,NA,NA,NA,1994,"14049_1994"
"14050",NA,NA,NA,NA,NA,NA,NA,1994,"14050_1994"
"14051",NA,NA,NA,NA,NA,NA,NA,1994,"14051_1994"
"14052",NA,NA,NA,NA,NA,NA,NA,1994,"14052_1994"
"14053",1217,NA,NA,NA,NA,NA,1217,1994,"14053_1994"
"14054",NA,NA,NA,NA,NA,NA,NA,1994,"14054_1994"
"14055",NA,NA,NA,NA,NA,NA,NA,1994,"14055_1994"
"14056",NA,NA,NA,NA,NA,NA,NA,1994,"14056_1994"
"14057",NA,NA,NA,NA,NA,NA,NA,1994,"14057_1994"
"14058",270,NA,NA,NA,NA,NA,270,1994,"14058_1994"
"14059",170,NA,NA,NA,NA,NA,170,1994,"14059_1994"
"14060",NA,NA,NA,NA,NA,NA,NA,1994,"14060_1994"
"14061",NA,NA,NA,NA,NA,NA,NA,1994,"14061_1994"
"14062",NA,NA,NA,NA,NA,NA,NA,1994,"14062_1994"
"14063",1357,NA,NA,NA,NA,NA,1357,1994,"14063_1994"
"14064",NA,NA,NA,NA,NA,NA,NA,1994,"14064_1994"
"14065",NA,NA,NA,NA,NA,NA,NA,1994,"14065_1994"
"14066",NA,NA,NA,NA,NA,NA,NA,1994,"14066_1994"
"14067",3667,NA,NA,NA,NA,NA,3667,1994,"14067_1994"
"14068",NA,NA,NA,NA,NA,NA,NA,1994,"14068_1994"
"14069",NA,NA,NA,NA,NA,NA,NA,1994,"14069_1994"
"14070",NA,NA,NA,NA,NA,NA,NA,1994,"14070_1994"
"14071",NA,NA,NA,NA,NA,NA,NA,1994,"14071_1994"
"14072",NA,NA,NA,NA,NA,NA,NA,1994,"14072_1994"
"14073",456,NA,NA,NA,NA,NA,456,1994,"14073_1994"
"14074",NA,NA,NA,NA,NA,NA,NA,1994,"14074_1994"
"14075",NA,NA,NA,NA,NA,NA,NA,1994,"14075_1994"
"14076",83,NA,NA,NA,NA,NA,83,1994,"14076_1994"
"14077",NA,NA,NA,NA,NA,NA,NA,1994,"14077_1994"
"14078",NA,NA,NA,NA,NA,NA,NA,1994,"14078_1994"
"14079",NA,NA,NA,NA,NA,NA,NA,1994,"14079_1994"
"14080",NA,NA,NA,NA,NA,NA,NA,1994,"14080_1994"
"14081",NA,NA,NA,NA,NA,NA,NA,1994,"14081_1994"
"14082",351,NA,NA,NA,NA,NA,351,1994,"14082_1994"
"14083",336,NA,NA,NA,NA,NA,336,1994,"14083_1994"
"14084",NA,NA,NA,NA,NA,NA,NA,1994,"14084_1994"
"14085",650,NA,NA,NA,NA,NA,650,1994,"14085_1994"
"14086",NA,NA,NA,NA,NA,NA,NA,1994,"14086_1994"
"14087",NA,NA,NA,NA,NA,NA,NA,1994,"14087_1994"
"14088",NA,NA,NA,NA,NA,NA,NA,1994,"14088_1994"
"14089",NA,NA,NA,NA,NA,NA,NA,1994,"14089_1994"
"14090",NA,NA,NA,NA,NA,NA,NA,1994,"14090_1994"
"14091",132,NA,NA,NA,NA,NA,132,1994,"14091_1994"
"14092",NA,NA,NA,NA,NA,NA,NA,1994,"14092_1994"
"14093",801,NA,NA,NA,NA,NA,801,1994,"14093_1994"
"14094",339,NA,NA,NA,NA,NA,339,1994,"14094_1994"
"14095",NA,NA,NA,NA,NA,NA,NA,1994,"14095_1994"
"14096",NA,NA,NA,NA,NA,NA,NA,1994,"14096_1994"
"14097",NA,NA,NA,NA,NA,NA,NA,1994,"14097_1994"
"14098",NA,NA,NA,NA,NA,NA,NA,1994,"14098_1994"
"14099",NA,NA,NA,NA,NA,NA,NA,1994,"14099_1994"
"14100",NA,NA,NA,NA,NA,NA,NA,1994,"14100_1994"
"14101",NA,NA,NA,NA,NA,NA,NA,1994,"14101_1994"
"14102",NA,NA,NA,NA,NA,NA,NA,1994,"14102_1994"
"14103",NA,NA,NA,NA,NA,NA,NA,1994,"14103_1994"
"14104",NA,NA,NA,NA,NA,NA,NA,1994,"14104_1994"
"14105",NA,NA,NA,NA,NA,NA,NA,1994,"14105_1994"
"14106",NA,NA,NA,NA,NA,NA,NA,1994,"14106_1994"
"14107",NA,NA,NA,NA,NA,NA,NA,1994,"14107_1994"
"14108",NA,NA,NA,NA,NA,NA,NA,1994,"14108_1994"
"14109",NA,NA,NA,NA,NA,NA,NA,1994,"14109_1994"
"14110",255,NA,NA,NA,NA,NA,255,1994,"14110_1994"
"14111",NA,NA,NA,NA,NA,NA,NA,1994,"14111_1994"
"14112",NA,NA,NA,NA,NA,NA,NA,1994,"14112_1994"
"14113",253,NA,NA,NA,NA,NA,253,1994,"14113_1994"
"14114",NA,NA,NA,NA,NA,NA,NA,1994,"14114_1994"
"14115",NA,NA,NA,NA,NA,NA,NA,1994,"14115_1994"
"14116",NA,NA,NA,NA,NA,NA,NA,1994,"14116_1994"
"14117",NA,NA,NA,NA,NA,NA,NA,1994,"14117_1994"
"14118",203,NA,NA,NA,NA,NA,203,1994,"14118_1994"
"14119",546,NA,NA,NA,NA,NA,546,1994,"14119_1994"
"14120",NA,NA,NA,NA,NA,NA,NA,1994,"14120_1994"
"14121",NA,NA,NA,NA,NA,NA,NA,1994,"14121_1994"
"14122",NA,NA,NA,NA,NA,NA,NA,1994,"14122_1994"
"14123",NA,NA,NA,NA,NA,NA,NA,1994,"14123_1994"
"14124",544,NA,NA,NA,NA,NA,544,1994,"14124_1994"
"14125",0,0,0,0,0,0,0,1994,"14125_1994"
"15001",252,NA,NA,NA,NA,NA,252,1994,"15001_1994"
"15002",17,NA,NA,NA,NA,NA,17,1994,"15002_1994"
"15003",102,NA,NA,NA,NA,NA,102,1994,"15003_1994"
"15004",57,NA,NA,NA,NA,NA,57,1994,"15004_1994"
"15005",462,NA,NA,NA,NA,NA,462,1994,"15005_1994"
"15006",20,NA,NA,NA,NA,NA,20,1994,"15006_1994"
"15007",89,NA,NA,NA,NA,NA,89,1994,"15007_1994"
"15008",141,NA,NA,NA,NA,NA,141,1994,"15008_1994"
"15009",1181,NA,NA,NA,NA,NA,1181,1994,"15009_1994"
"15010",0,NA,NA,NA,NA,NA,0,1994,"15010_1994"
"15011",53,NA,NA,NA,NA,NA,53,1994,"15011_1994"
"15012",24,NA,NA,NA,NA,NA,24,1994,"15012_1994"
"15013",4147,NA,NA,NA,NA,NA,4147,1994,"15013_1994"
"15014",681,NA,NA,NA,NA,NA,681,1994,"15014_1994"
"15015",5,NA,NA,NA,NA,NA,5,1994,"15015_1994"
"15016",0,NA,NA,NA,NA,NA,0,1994,"15016_1994"
"15017",0,NA,NA,NA,NA,NA,0,1994,"15017_1994"
"15018",148,NA,NA,NA,NA,NA,148,1994,"15018_1994"
"15019",96,NA,NA,NA,NA,NA,96,1994,"15019_1994"
"15020",2116,NA,NA,NA,NA,NA,2116,1994,"15020_1994"
"15021",113,NA,NA,NA,NA,NA,113,1994,"15021_1994"
"15022",122,NA,NA,NA,NA,NA,122,1994,"15022_1994"
"15023",184,NA,NA,NA,NA,NA,184,1994,"15023_1994"
"15024",1233,NA,NA,NA,NA,NA,1233,1994,"15024_1994"
"15025",4027,NA,NA,NA,NA,NA,4027,1994,"15025_1994"
"15026",60,NA,NA,NA,NA,NA,60,1994,"15026_1994"
"15027",18,NA,NA,NA,NA,NA,18,1994,"15027_1994"
"15028",42,NA,NA,NA,NA,NA,42,1994,"15028_1994"
"15029",369,NA,NA,NA,NA,NA,369,1994,"15029_1994"
"15030",67,NA,NA,NA,NA,NA,67,1994,"15030_1994"
"15031",2808,NA,NA,NA,NA,NA,2808,1994,"15031_1994"
"15032",193,NA,NA,NA,NA,NA,193,1994,"15032_1994"
"15033",15222,NA,NA,NA,NA,NA,15222,1994,"15033_1994"
"15034",1,NA,NA,NA,NA,NA,1,1994,"15034_1994"
"15035",226,NA,NA,NA,NA,NA,226,1994,"15035_1994"
"15036",0,NA,NA,NA,NA,NA,0,1994,"15036_1994"
"15037",972,NA,NA,NA,NA,NA,972,1994,"15037_1994"
"15038",0,NA,NA,NA,NA,NA,0,1994,"15038_1994"
"15039",1476,NA,NA,NA,NA,NA,1476,1994,"15039_1994"
"15040",254,NA,NA,NA,NA,NA,254,1994,"15040_1994"
"15041",11,NA,NA,NA,NA,NA,11,1994,"15041_1994"
"15042",705,NA,NA,NA,NA,NA,705,1994,"15042_1994"
"15043",59,NA,NA,NA,NA,NA,59,1994,"15043_1994"
"15044",0,NA,NA,NA,NA,NA,0,1994,"15044_1994"
"15045",648,NA,NA,NA,NA,NA,648,1994,"15045_1994"
"15046",0,NA,NA,NA,NA,NA,0,1994,"15046_1994"
"15047",197,NA,NA,NA,NA,NA,197,1994,"15047_1994"
"15048",133,NA,NA,NA,NA,NA,133,1994,"15048_1994"
"15049",33,NA,NA,NA,NA,NA,33,1994,"15049_1994"
"15050",0,NA,NA,NA,NA,NA,0,1994,"15050_1994"
"15051",1833,NA,NA,NA,NA,NA,1833,1994,"15051_1994"
"15052",132,NA,NA,NA,NA,NA,132,1994,"15052_1994"
"15053",202,NA,NA,NA,NA,NA,202,1994,"15053_1994"
"15054",2682,NA,NA,NA,NA,NA,2682,1994,"15054_1994"
"15055",57,NA,NA,NA,NA,NA,57,1994,"15055_1994"
"15056",92,NA,NA,NA,NA,NA,92,1994,"15056_1994"
"15057",18538,NA,NA,NA,NA,NA,18538,1994,"15057_1994"
"15058",17592,NA,NA,NA,NA,NA,17592,1994,"15058_1994"
"15059",0,NA,NA,NA,NA,NA,0,1994,"15059_1994"
"15060",1763,NA,NA,NA,NA,NA,1763,1994,"15060_1994"
"15061",0,NA,NA,NA,NA,NA,0,1994,"15061_1994"
"15062",227,NA,NA,NA,NA,NA,227,1994,"15062_1994"
"15063",165,NA,NA,NA,NA,NA,165,1994,"15063_1994"
"15064",133,NA,NA,NA,NA,NA,133,1994,"15064_1994"
"15065",648,NA,NA,NA,NA,NA,648,1994,"15065_1994"
"15066",17,NA,NA,NA,NA,NA,17,1994,"15066_1994"
"15067",95,NA,NA,NA,NA,NA,95,1994,"15067_1994"
"15068",6,NA,NA,NA,NA,NA,6,1994,"15068_1994"
"15069",15,NA,NA,NA,NA,NA,15,1994,"15069_1994"
"15070",2023,NA,NA,NA,NA,NA,2023,1994,"15070_1994"
"15071",46,NA,NA,NA,NA,NA,46,1994,"15071_1994"
"15072",30,NA,NA,NA,NA,NA,30,1994,"15072_1994"
"15073",65,NA,NA,NA,NA,NA,65,1994,"15073_1994"
"15074",513,NA,NA,NA,NA,NA,513,1994,"15074_1994"
"15075",0,NA,NA,NA,NA,NA,0,1994,"15075_1994"
"15076",405,NA,NA,NA,NA,NA,405,1994,"15076_1994"
"15077",25,NA,NA,NA,NA,NA,25,1994,"15077_1994"
"15078",35,NA,NA,NA,NA,NA,35,1994,"15078_1994"
"15079",54,NA,NA,NA,NA,NA,54,1994,"15079_1994"
"15080",153,NA,NA,NA,NA,NA,153,1994,"15080_1994"
"15081",1084,NA,NA,NA,NA,NA,1084,1994,"15081_1994"
"15082",939,NA,NA,NA,NA,NA,939,1994,"15082_1994"
"15083",0,NA,NA,NA,NA,NA,0,1994,"15083_1994"
"15084",0,NA,NA,NA,NA,NA,0,1994,"15084_1994"
"15085",182,NA,NA,NA,NA,NA,182,1994,"15085_1994"
"15086",211,NA,NA,NA,NA,NA,211,1994,"15086_1994"
"15087",10,NA,NA,NA,NA,NA,10,1994,"15087_1994"
"15088",707,NA,NA,NA,NA,NA,707,1994,"15088_1994"
"15089",0,NA,NA,NA,NA,NA,0,1994,"15089_1994"
"15090",562,NA,NA,NA,NA,NA,562,1994,"15090_1994"
"15091",406,NA,NA,NA,NA,NA,406,1994,"15091_1994"
"15092",729,NA,NA,NA,NA,NA,729,1994,"15092_1994"
"15093",30,NA,NA,NA,NA,NA,30,1994,"15093_1994"
"15094",5,NA,NA,NA,NA,NA,5,1994,"15094_1994"
"15095",417,NA,NA,NA,NA,NA,417,1994,"15095_1994"
"15096",0,NA,NA,NA,NA,NA,0,1994,"15096_1994"
"15097",99,NA,NA,NA,NA,NA,99,1994,"15097_1994"
"15098",19,NA,NA,NA,NA,NA,19,1994,"15098_1994"
"15099",3799,NA,NA,NA,NA,NA,3799,1994,"15099_1994"
"15100",34,NA,NA,NA,NA,NA,34,1994,"15100_1994"
"15101",1501,NA,NA,NA,NA,NA,1501,1994,"15101_1994"
"15102",53,NA,NA,NA,NA,NA,53,1994,"15102_1994"
"15103",17,NA,NA,NA,NA,NA,17,1994,"15103_1994"
"15104",12414,NA,NA,NA,NA,NA,12414,1994,"15104_1994"
"15105",162,NA,NA,NA,NA,NA,162,1994,"15105_1994"
"15106",16056,NA,NA,NA,NA,NA,16056,1994,"15106_1994"
"15107",78,NA,NA,NA,NA,NA,78,1994,"15107_1994"
"15108",493,NA,NA,NA,NA,NA,493,1994,"15108_1994"
"15109",2792,NA,NA,NA,NA,NA,2792,1994,"15109_1994"
"15110",819,NA,NA,NA,NA,NA,819,1994,"15110_1994"
"15111",82,NA,NA,NA,NA,NA,82,1994,"15111_1994"
"15112",102,NA,NA,NA,NA,NA,102,1994,"15112_1994"
"15113",237,NA,NA,NA,NA,NA,237,1994,"15113_1994"
"15114",428,NA,NA,NA,NA,NA,428,1994,"15114_1994"
"15115",141,NA,NA,NA,NA,NA,141,1994,"15115_1994"
"15116",18,NA,NA,NA,NA,NA,18,1994,"15116_1994"
"15117",44,NA,NA,NA,NA,NA,44,1994,"15117_1994"
"15118",834,NA,NA,NA,NA,NA,834,1994,"15118_1994"
"15119",61,NA,NA,NA,NA,NA,61,1994,"15119_1994"
"15120",1157,NA,NA,NA,NA,NA,1157,1994,"15120_1994"
"15121",4846,NA,NA,NA,NA,NA,4846,1994,"15121_1994"
"15122",0,NA,NA,NA,NA,NA,0,1994,"15122_1994"
"15123",0,NA,NA,NA,NA,NA,0,1994,"15123_1994"
"15124",0,NA,NA,NA,NA,NA,0,1994,"15124_1994"
"15125",0,NA,NA,NA,NA,NA,0,1994,"15125_1994"
"16001",NA,NA,NA,NA,NA,NA,NA,1994,"16001_1994"
"16002",NA,NA,NA,NA,NA,NA,NA,1994,"16002_1994"
"16003",NA,NA,NA,NA,NA,NA,NA,1994,"16003_1994"
"16004",NA,NA,NA,NA,NA,NA,NA,1994,"16004_1994"
"16005",NA,NA,NA,NA,NA,NA,NA,1994,"16005_1994"
"16006",NA,NA,NA,NA,NA,NA,NA,1994,"16006_1994"
"16007",NA,NA,NA,NA,NA,NA,NA,1994,"16007_1994"
"16008",NA,NA,NA,NA,NA,NA,NA,1994,"16008_1994"
"16009",NA,NA,NA,NA,NA,NA,NA,1994,"16009_1994"
"16010",NA,NA,NA,NA,NA,NA,NA,1994,"16010_1994"
