"muniYear","IM"
"07068_2007",NA
"07006_2007",0.791427922923187
"07054_2007",0.766184380118585
"07071_2007",0.789443583799753
"07008_2007",0.501257055908325
"07003_2007",0.626545595336373
"07075_2007",0.919890078622905
"07044_2007",0.651380059408378
"07076_2007",1.34703447901309
"07086_2007",0.0631799322262937
"07049_2007",1.38777211604916
"07038_2007",1.38929004197495
"07039_2007",1.63440549962419
"07014_2007",0.88230858408635
"07066_2007",1.7045079866794
"07021_2007",0.379571768102617
"07005_2007",1.67661758333543
"07048_2007",0.350433531451107
"07047_2007",0.851027580424942
"07114_2007",1.57659264789843
"07011_2007",0.75118999858337
"07083_2007",0.972017230766021
"07062_2007",1.14930695259224
"07001_2007",0.443627934926563
"07016_2007",0.383427606306693
"07022_2007",2.94047085993294
"07105_2007",0.177621316290411
"07104_2007",0.784985788164952
"07035_2007",0.605230991063659
"07070_2007",0.938069886749421
"07082_2007",2.58353581836667
"07115_2007",1.61457714209637
"07091_2007",NA
"07060_2007",1.89508500657449
"07024_2007",1.99563785158333
"07067_2007",1.67138925335477
"07056_2007",1.84810946051377
"07116_2007",1.8204679130304
"07042_2007",0.85557498093415
"07043_2007",0.478433277494526
"07085_2007",0.47695329025466
"07007_2007",1.71006346558963
"07073_2007",0.959677458765517
"07018_2007",0.900591649362973
"07084_2007",0.628766124892286
"07053_2007",0.621878800006428
"07117_2007",0.929753734262858
"07025_2007",1.24632919905031
"07010_2007",1.27167459539859
"07033_2007",1.76789359008671
"07098_2007",1.26588724089322
"07036_2007",0.879493897427247
"07110_2007",1.3932496218405
"07113_2007",2.08964412181364
"07028_2007",0.722044042267823
"07055_2007",0.0238812278253316
"07045_2007",1.26514401671179
"07050_2007",0.40432488650846
"07118_2007",1.23386536332939
"07029_2007",-0.00422339855369838
"07058_2007",NA
"07090_2007",1.01462318248683
"07063_2007",NA
"07119_2007",1.73783416884344
"07088_2007",1.66515060447034
"08037_2007",-1.70433413428743
"08019_2007",-2.13418212478061
"08017_2007",-1.77546698412437
"08021_2007",-1.78529312804528
"08032_2007",-1.76137990190926
"08050_2007",-1.70486519116766
"08029_2007",1.82614646439911
"08011_2007",-1.57853322339808
"08027_2007",1.75095014283325
"08045_2007",-1.45808045776347
"08036_2007",-1.35508551438162
"08031_2007",-0.803183601103952
"08040_2007",-0.937370069806762
"08062_2007",-1.42374445054295
"08048_2007",-1.12981170819453
"08009_2007",0.247345306814533
"08052_2007",-1.57616482854085
"08005_2007",-1.23289618449853
"08002_2007",-1.62545329078394
"08010_2007",-1.2600952996732
"08065_2007",1.60301077197425
"08007_2007",1.60435023293476
"08055_2007",-0.991814657903912
"08004_2007",-1.25015681127292
"08060_2007",-1.60199093941925
"08008_2007",2.76924173856247
"08001_2007",-1.41862006572698
"08013_2007",-0.898206595794805
"08035_2007",-0.928197694879661
"08030_2007",1.58637698978202
"08054_2007",-1.24734401776302
"08025_2007",-1.25100531231787
"08028_2007",-1.00633612838681
"08012_2007",1.70166755864168
"08059_2007",-1.62319095140823
"08046_2007",2.28458131594874
"08003_2007",-1.07917634663162
"08034_2007",-0.932178499730184
"08063_2007",NA
"08053_2007",-0.802741538997405
"08066_2007",1.7954998843672
"08020_2007",1.35281867310922
"08006_2007",-1.02712722994687
"08051_2007",0.775068894515645
"08067_2007",-0.622799506734387
"08018_2007",-0.810532847927122
"08061_2007",-0.620941016208218
"08023_2007",-1.13055372974602
"08038_2007",-0.997230232655768
"08022_2007",-0.750602057188666
"08026_2007",-0.771702326155456
"08047_2007",1.11932545466458
"08044_2007",-0.837086177829092
"08024_2007",-1.08100853541094
"08039_2007",-0.901689103454125
"08043_2007",-0.873686013732791
"08016_2007",-1.08268213710194
"08049_2007",0.692014044064278
"08058_2007",-1.09425234060193
"08057_2007",-0.547867693473762
"08056_2007",-0.273774745023345
"08014_2007",-0.658989455261595
"08042_2007",NA
"08064_2007",-0.205355547643968
"08015_2007",-0.652075088152776
"08041_2007",1.30421213514887
"08033_2007",-0.0564076361840543
"09007_2007",-1.69853600724352
"09005_2007",-1.85653939118404
"09010_2007",-1.88398148174486
"09012_2007",-1.86178311470631
"09003_2007",-2.18256082292132
"09015_2007",-2.08510728439261
"09017_2007",-1.93556761677254
"09002_2007",-2.00640335797225
"09006_2007",-1.9366315176436
"09014_2007",-2.43903282570722
"09013_2007",-1.69391970555122
"09016_2007",-2.14668986591635
"09011_2007",-1.69802601548728
"09008_2007",-1.75720280862629
"09004_2007",-1.81193449150168
"09009_2007",-1.22539542328685
"010005_2007",-1.69176949144826
"010007_2007",-1.63547221958648
"010012_2007",-1.34406696030963
"010023_2007",NA
"010032_2007",-0.769479523819996
"010014_2007",2.3226805828162
"010004_2007",-0.770003686510261
"010008_2007",-1.05938623864382
"010001_2007",-0.819115612923827
"010039_2007",-0.789172880781634
"010034_2007",1.64190067562971
"010036_2007",-0.94786727239257
"010013_2007",-0.70645016765708
"010022_2007",-0.915750934015868
"010026_2007",0.149880052893658
"010038_2007",-1.21839589860643
"010016_2007",-0.665463010627351
"010035_2007",-0.0636923207927503
"010018_2007",-0.980871410765409
"010020_2007",-0.698739503484212
"010028_2007",-0.353863145914358
"010015_2007",-0.621539325665079
"010024_2007",-0.645920964037204
"010017_2007",-0.635734754522621
"010006_2007",-0.263001414882189
"010009_2007",0.339830566765792
"010021_2007",-0.669838041800834
"010037_2007",0.442322845903225
"010011_2007",-0.649146086138068
"010031_2007",-0.268879775639984
"010027_2007",0.0325578732084295
"010033_2007",NA
"010025_2007",NA
"010010_2007",-0.607500308548671
"010003_2007",-0.127875531583581
"010019_2007",1.35673374587699
"010002_2007",0.992799785019564
"010030_2007",-0.518704184798473
"010029_2007",-0.64594653270715
"011020_2007",-1.58157861089456
"011017_2007",-1.25274014110142
"011007_2007",-1.49375776828113
"011027_2007",-1.24486893980558
"011037_2007",-0.714274174577541
"011015_2007",-1.31741405330722
"011003_2007",-0.421571325689923
"011014_2007",-0.184515222903654
"011023_2007",-0.275319357003047
"011042_2007",-0.566914937244616
"011033_2007",-0.145665787538391
"011031_2007",-1.10522495762386
"011030_2007",0.191304937850506
"011002_2007",-0.867897438543153
"011028_2007",-0.746959853491884
"011011_2007",-1.00432631380308
"011005_2007",-0.61626319320695
"011001_2007",-0.18272739130366
"011035_2007",-0.357406011097111
"011009_2007",-0.267669891812298
"011025_2007",-1.04840032731592
"011032_2007",-0.508097175335512
"011046_2007",-0.387784325135391
"011004_2007",-0.522985861147927
"011041_2007",-1.18469094433436
"011026_2007",-0.210930062230563
"011044_2007",-0.944516968605747
"011019_2007",0.482907748476011
"011021_2007",-1.39437931349268
"011029_2007",0.305345792568065
"011008_2007",-0.236071173174676
"011039_2007",-0.396995792009296
"011018_2007",-0.850240444453724
"011012_2007",-0.62430719353307
"011013_2007",0.0372497798301174
"011022_2007",0.181089503811541
"011016_2007",-0.411419111505743
"011043_2007",0.458805133291774
"011040_2007",0.721734880071255
"011038_2007",-0.690017618352869
"011010_2007",-0.0251812358817626
"011024_2007",-0.348459116261874
"011045_2007",1.19167363425161
"011036_2007",-0.403180789366534
"011006_2007",0.963379082947447
"011034_2007",0.1808656096376
"012001_2007",-0.941464471238734
"012029_2007",-1.02043962346473
"012035_2007",-0.982857571892861
"012028_2007",1.42296142377314
"012038_2007",-1.00015785423327
"012055_2007",-0.383953852678832
"012066_2007",0.324469107216516
"012021_2007",0.459115456549788
"012012_2007",1.48368835663044
"012046_2007",0.852883759073585
"012057_2007",0.0422225243873329
"012011_2007",0.123406639842237
"012058_2007",0.382838961281572
"012075_2007",0.171400494618457
"012053_2007",0.902498242451675
"012048_2007",-0.148341978876075
"012056_2007",0.945373038612222
"012022_2007",0.970298394022714
"012052_2007",1.78119276504142
"012061_2007",NA
"012003_2007",1.28320149678305
"012034_2007",-0.0231307700766084
"012050_2007",-0.613999445433772
"012032_2007",1.73242263122395
"012076_2007",2.61085864703207
"012051_2007",1.36094437589034
"012059_2007",0.508527836963703
"012041_2007",2.06391135103209
"012007_2007",0.143597305963425
"012013_2007",0.780495781247175
"012043_2007",3.4018214440736
"012027_2007",0.748958494374696
"012054_2007",2.04812036421755
"012071_2007",2.5139454049405
"012068_2007",0.471265435434974
"012023_2007",0.726656323238035
"012010_2007",2.41523309361511
"012002_2007",1.61867459056064
"012040_2007",0.740587623822961
"012045_2007",1.61767971694466
"012039_2007",0.186011528251771
"012073_2007",1.30968834927951
"012072_2007",2.05898399536663
"012062_2007",2.45368014736251
"012074_2007",1.73494799987626
"012067_2007",0.414918411780396
"012030_2007",0.482734287344059
"012020_2007",2.19495908538998
"012004_2007",2.07155247783321
"012078_2007",NA
"012042_2007",1.53120521874911
"012079_2007",NA
"012017_2007",0.2421473275119
"012025_2007",1.17186779198592
"012014_2007",-0.361556703212632
"012064_2007",0.484307155376965
"012016_2007",2.01433922206341
"012033_2007",0.113419630176344
"012019_2007",1.94896726058167
"012006_2007",0.0502810962022648
"012060_2007",0.740004705652205
"012018_2007",0.481724925962638
"012077_2007",NA
"012015_2007",-0.624167685526768
"012049_2007",NA
"012044_2007",0.465742565152518
"012069_2007",2.09997028152729
"012036_2007",1.16573535273513
"012081_2007",NA
"012026_2007",1.05860578358739
"012063_2007",2.07091331199555
"012031_2007",1.16795555796008
"012008_2007",0.858209629609707
"012070_2007",0.874732889567458
"012047_2007",1.95631215514086
"012024_2007",0.860312908353408
"012009_2007",1.73896750285762
"012037_2007",0.547250550179686
"012080_2007",NA
"012065_2007",1.18224623282455
"012005_2007",0.260956145426785
"013048_2007",-1.85217356656178
"013077_2007",-1.19560680527441
"013051_2007",-1.70951146132002
"013028_2007",0.386939510865601
"013069_2007",-1.48462380279061
"013076_2007",-1.38623755263625
"013030_2007",-0.623053813912589
"013063_2007",-1.03063790717822
"013016_2007",-0.167111652978301
"013003_2007",-0.949311169483059
"013061_2007",-1.60584329446673
"013067_2007",-0.791394489991466
"013041_2007",-1.04822872443798
"013029_2007",-0.513644491973704
"013083_2007",-0.827396626175413
"013008_2007",-1.02915694675505
"013002_2007",0.861236077293151
"013084_2007",-0.32707023245731
"013073_2007",0.825106481903624
"013046_2007",1.05747688288533
"013013_2007",-1.18383537234744
"013059_2007",0.162294152298673
"013056_2007",-0.976931204557473
"013052_2007",-0.603313616759559
"013023_2007",-0.930632944471324
"013054_2007",-0.463637014146649
"013081_2007",-0.677442515688038
"013062_2007",1.41473775894213
"013010_2007",-1.33293278869858
"013074_2007",-1.12607048668263
"013012_2007",-0.13264640769461
"013027_2007",1.44920975840555
"013025_2007",0.741220635670765
"013080_2007",1.578403884485
"013018_2007",0.600407487076942
"013050_2007",-1.20331022459646
"013037_2007",0.383735816642651
"013001_2007",0.276671943310615
"013006_2007",0.14859277971897
"013011_2007",0.926548253518996
"013078_2007",1.49192875708006
"013070_2007",-1.0115657243208
"013053_2007",1.71934151202318
"013009_2007",-0.392196254044335
"013060_2007",0.587727205023063
"013082_2007",-1.12975141277849
"013015_2007",0.303714508029307
"013005_2007",-0.823287805440291
"013049_2007",1.02373264729041
"013019_2007",-0.0734295496930628
"013024_2007",0.386021432765548
"013014_2007",0.690580102585739
"013055_2007",-0.20609934645669
"013058_2007",-0.289428704885173
"013044_2007",-0.129398773204491
"013075_2007",-0.955082700604434
"013057_2007",0.070783741550697
"013068_2007",0.955883508727982
"013021_2007",-1.31915421497366
"013022_2007",-0.609571883291803
"013039_2007",-1.14926827067543
"013026_2007",1.44894639972094
"013017_2007",0.0895502077849372
"013031_2007",0.0796937456705475
"013066_2007",-0.96056153754418
"013007_2007",-0.198304595743985
"013032_2007",0.628383921931823
"013035_2007",0.0398727122434571
"013040_2007",1.10818320981368
"013065_2007",-1.13800458164531
"013042_2007",0.0909366213965031
"013071_2007",0.570347414783919
"013064_2007",-0.5151224258176
"013072_2007",-1.46995961759944
"013034_2007",0.413759341237064
"013045_2007",-0.188431894030135
"013036_2007",-0.183139782728865
"013004_2007",0.493569541505478
"013038_2007",0.266792666080475
"013079_2007",0.259415114675348
"013043_2007",0.49734586205238
"013047_2007",0.834861061292862
"013020_2007",0.28877131750358
"013033_2007",0.12601902559057
"014039_2007",-2.03228184766761
"014120_2007",-1.96341830959393
"014098_2007",-1.57637902764513
"014097_2007",-1.28598942109648
"014101_2007",-1.44705702385343
"014067_2007",-1.74818095490594
"014070_2007",-1.26911057331592
"014053_2007",-0.924826205670201
"014093_2007",-1.33448152330928
"014023_2007",-1.64537400960999
"014063_2007",-1.49230797714331
"014083_2007",-1.27657816744947
"014008_2007",-0.857635592269024
"014073_2007",-1.07178521804368
"014124_2007",-0.806972660389845
"014018_2007",-1.12859420501926
"014006_2007",-1.23637018606627
"014015_2007",-1.37995268261823
"014013_2007",-0.880808620614426
"014035_2007",-0.741529139137434
"014044_2007",-1.25328419805139
"014066_2007",-0.739497941093945
"014030_2007",-1.55942264428359
"014050_2007",-1.00642521081816
"014085_2007",-0.949906115200381
"014094_2007",-1.05007002214679
"014022_2007",-1.05421530489401
"014091_2007",-0.670062919942653
"014016_2007",-0.546306782080886
"014082_2007",-1.31194682169801
"014100_2007",-0.19959170125462
"014108_2007",-1.11249169179198
"014046_2007",-1.08206181726671
"014078_2007",-0.959011108384225
"014064_2007",-0.283922270427139
"014121_2007",-1.23150012998924
"014119_2007",-0.929407022685516
"014077_2007",-1.07265273109916
"014024_2007",-0.978775817089826
"014047_2007",-1.10876779099868
"014043_2007",-0.677505404358501
"014037_2007",-1.25190291992174
"014118_2007",-0.840661841304632
"014003_2007",-1.32900601663644
"014002_2007",-1.46670244859683
"014105_2007",-0.814772483502436
"014055_2007",-1.16405288456756
"014021_2007",-0.998378145096135
"014001_2007",-0.716779166081481
"014033_2007",-0.652803915372635
"014096_2007",-0.857051058687807
"014048_2007",-0.355143576217499
"014116_2007",-1.04815935009566
"014009_2007",-1.29855038788563
"014036_2007",-1.29755606566151
"014045_2007",-0.481120955980406
"014086_2007",-0.248032465652704
"014061_2007",1.98018416777183
"014125_2007",NA
"014027_2007",0.732604414514373
"014025_2007",-1.05949309586226
"014087_2007",-0.578841987449382
"014029_2007",NA
"014051_2007",-1.39373191605661
"014109_2007",-0.417411997032578
"014123_2007",-0.394768444554632
"014114_2007",-1.10153676675142
"014088_2007",-0.953
"014065_2007",-0.525697186482222
"014113_2007",-0.424893242412425
"014074_2007",-1.13143848625766
"014005_2007",-1.14445603160458
"014084_2007",-0.424147740248423
"014110_2007",-1.15210749212055
"014058_2007",-1.08201663737064
"014079_2007",-0.665922010063796
"014059_2007",-0.892660175756621
"014017_2007",-0.656229343548124
"014092_2007",-0.465172505599921
"014069_2007",0.109987178477297
"014068_2007",NA
"014049_2007",0.438376638160983
"014099_2007",NA
"014020_2007",NA
"014040_2007",-0.256173436536667
"014042_2007",0.013725036949854
"014095_2007",-0.909746614679185
"014007_2007",-1.10274032395101
"014014_2007",-0.616062404758577
"014103_2007",-0.855959168876221
"014072_2007",-0.658531920208953
"014019_2007",1.00117220588518
"014060_2007",-0.422503276437603
"014041_2007",-0.694217126799056
"014090_2007",-0.77269813039009
"014080_2007",0.0458732956630183
"014122_2007",NA
"014111_2007",-0.843307574650235
"014102_2007",-0.723908368748126
"014010_2007",0.154782310589787
"014104_2007",-0.374677987395742
"014054_2007",-0.853159916615913
"014115_2007",0.150038226309162
"014107_2007",-0.880886107227346
"014052_2007",-0.664923966775852
"014032_2007",-0.0459895606077685
"014026_2007",-0.622646947984998
"014112_2007",-0.817915242976171
"014004_2007",-0.585656201112923
"014011_2007",-0.0523913055317862
"014038_2007",-0.10407798641282
"014117_2007",-0.468014813582429
"014081_2007",-0.251920013409146
"014071_2007",0.124943910465389
"014012_2007",-0.791720484952644
"014106_2007",0.141724319662337
"014076_2007",NA
"014062_2007",-0.371673775879144
"014031_2007",1.05074568924656
"014057_2007",-0.838640577625402
"014075_2007",-0.752270711104465
"014089_2007",-0.754420738903904
"014028_2007",-0.381550989815684
"014056_2007",0.943932919909616
"014034_2007",-0.741062015667717
"015033_2007",-1.60276542606784
"015058_2007",-1.72533548097031
"015106_2007",-1.59240741032373
"015057_2007",-1.72053226511044
"015104_2007",-1.8242249288493
"015031_2007",-1.10119347233417
"015121_2007",-1.99366636216373
