"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","PAN_PRD","nulos","noreg","total","muniYear1","win_state","wintop_state","win","win_top","prevyear","difY","inc","cont","alt","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","PAN_PRD_ofi","PRI_opo","PAN_opo","PRD_opo","PAN_PRD_opo","edo_year"
"20507_1998","20","20507",1998,"PRI",482,669,0,0,25,0,1151,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1998"
"20507_2001","20","20507",2001,"PRI",201,609,400,0,18,0,1210,NA,"PRI","PRI","PRI","PRI",1998,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_2001"
"20507_2004","20","20507",2004,"PRD",82,350,727,0,20,0,1159,NA,"PRI","PRI","PRD","PRD",2001,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"20_2004"
"20507_2007","20","20507",2007,"PRI",348,463,460,0,9,0,1271,NA,"PRI_PT_PVEM","PRI","PRI","PRI",2004,3,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"20_2007"
"20507_2010","20","20507",2010,"PRI_PVEM",0,759,0,723,22,0,1482,NA,"PRI_PT_PVEM","PRI","PRI","PRI",2007,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_2010"
"20507_2013","20","20507",2013,"PAN_PRD_PT",0,674,0,930,15,0,1611,NA,"PAN_PRD_CONV_PT","PAN","PAN","PAN",2010,3,"PRI",0,1,"PRI",1,0,1,0,1,0,0,0,0,"20_2013"
"20508_1983","20","20508",1983,"PRI",0,629,0,0,NA,NA,629,NA,"PRI","PRI","PRI","PRI",2013,-30,"PAN",0,1,"PAN",1,1,0,0,0,0,0,0,0,"20_1983"
"20508_1986","20","20508",1986,"PRI",0,816,0,0,0,0,816,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20508_1989","20","20508",1989,"PRI",0,589,0,0,0,0,589,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20508_1992","20","20508",1992,"PRI",0,354,0,0,0,0,672,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20508_1995","20","20508",1995,"PRI",0,405,214,0,0,0,619,NA,"PRI","PRI","PRI","PRI",1992,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1995"
"20508_1998","20","20508",1998,"PRI",0,467,219,0,22,0,686,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1998"
"20508_2001","20","20508",2001,"PRD",0,407,409,0,6,0,816,NA,"PRI","PRI","PRD","PRD",1998,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"20_2001"
"20508_2004","20","20508",2004,"PRI",0,477,461,0,2,0,938,NA,"PRI","PRI","PRI","PRI",2001,3,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"20_2004"
"20508_2007","20","20508",2007,"PRI",0,519,468,0,2,0,987,NA,"PRI_PT_PVEM","PRI","PRI","PRI",2004,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_2007"
"20508_2010","20","20508",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20508_2013","20","20508",2013,"PRI_PVEM",0,551,0,441,11,0,992,NA,"PAN_PRD_CONV_PT","PAN","PRI","PRI",2010,3,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,"20_2013"
"20509_1983","20","20509",1983,"PRI",0,160,0,0,NA,NA,160,NA,"PRI","PRI","PRI","PRI",2013,-30,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1983"
"20509_1986","20","20509",1986,"PRI",0,1684,0,0,0,0,1684,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20509_1989","20","20509",1989,"PRI",0,450,0,0,0,0,787,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20509_1992","20","20509",1992,"PFCRN",0,7,0,0,0,0,755,NA,"PRI","PRI","PFCRN","Otros",1989,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"20_1992"
"20509_1995","20","20509",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PFCRN",NA,NA,"Otros",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20509_1998","20","20509",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20509_2001","20","20509",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20509_2004","20","20509",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20509_2007","20","20509",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20509_2010","20","20509",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20509_2013","20","20509",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20510_1983","20","20510",1983,"PRI",0,638,0,0,NA,NA,638,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20510_1986","20","20510",1986,"PRI",0,710,0,0,0,0,710,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20510_1989","20","20510",1989,"PRI",0,218,0,0,0,0,218,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20510_1992","20","20510",1992,"PRI",0,356,0,0,0,0,356,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20510_1995","20","20510",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20510_1998","20","20510",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20510_2001","20","20510",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20510_2004","20","20510",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20510_2007","20","20510",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20510_2010","20","20510",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20510_2013","20","20510",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20511_1983","20","20511",1983,"PRI",0,869,0,0,NA,NA,869,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20511_1986","20","20511",1986,"PRI",0,1410,0,0,0,0,1410,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20511_1989","20","20511",1989,"PRI",0,1120,0,0,0,0,1120,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20511_1992","20","20511",1992,"PRI",0,1213,0,0,0,0,1213,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20511_1995","20","20511",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20511_1998","20","20511",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20511_2001","20","20511",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20511_2004","20","20511",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20511_2007","20","20511",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20511_2010","20","20511",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20511_2013","20","20511",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20512_1983","20","20512",1983,"PRI",0,148,0,0,NA,NA,148,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20512_1986","20","20512",1986,"PRI",0,370,0,0,0,0,370,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20512_1989","20","20512",1989,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1986,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1989"
"20512_1992","20","20512",1992,"PRI",0,175,0,0,0,0,175,NA,"PRI","PRI","PRI","PRI",1989,3,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1992"
"20512_1995","20","20512",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20512_1998","20","20512",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20512_2001","20","20512",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20512_2004","20","20512",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20512_2007","20","20512",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20512_2010","20","20512",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20512_2013","20","20512",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20513_1983","20","20513",1983,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2013,-30,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1983"
"20513_1986","20","20513",1986,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1983,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1986"
"20513_1989","20","20513",1989,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1986,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1989"
"20513_1992","20","20513",1992,"PRI",0,1263,1199,0,0,0,2462,NA,"PRI","PRI","PRI","PRI",1989,3,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1992"
"20513_1995","20","20513",1995,"PRI",56,1635,1225,0,118,0,2932,NA,"PRI","PRI","PRI","PRI",1992,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1995"
"20513_1998","20","20513",1998,"PRD",963,1141,1342,0,11,0,3446,NA,"PRI","PRI","PRD","PRD",1995,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,1,0,"20_1998"
"20513_2001","20","20513",2001,"PRD",0,1686,1815,0,2,0,3501,NA,"PRI","PRI","PRD","PRD",1998,3,"PRD",1,0,"PRD",0,0,0,0,0,0,0,1,0,"20_2001"
"20513_2004","20","20513",2004,"PRD",0,1841,2029,0,8,0,3870,NA,"PRI","PRI","PRD","PRD",2001,3,"PRD",1,0,"PRD",0,0,0,0,0,0,0,1,0,"20_2004"
"20513_2007","20","20513",2007,"PRI",60,2004,1868,0,3,0,4079,NA,"PRI_PT_PVEM","PRI","PRI","PRI",2004,3,"PRD",0,1,"PRD",1,1,0,0,0,0,0,0,0,"20_2007"
"20513_2010","20","20513",2010,"PRI_PVEM",0,2324,0,2135,7,0,4459,NA,"PRI_PT_PVEM","PRI","PRI","PRI",2007,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_2010"
"20513_2013","20","20513",2013,"PRI_PVEM",0,1828,0,120,30,0,3569,NA,"PAN_PRD_CONV_PT","PAN","PRI","PRI",2010,3,"PRI",1,0,"PRI",0,0,0,0,0,1,0,0,0,"20_2013"
"20514_1983","20","20514",1983,"PRI",0,409,0,0,NA,NA,409,NA,"PRI","PRI","PRI","PRI",2013,-30,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1983"
"20514_1986","20","20514",1986,"PRI",0,419,0,0,0,0,419,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20514_1989","20","20514",1989,"PRI",0,299,0,0,0,0,299,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20514_1992","20","20514",1992,"PRI",0,325,0,0,0,0,325,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20514_1995","20","20514",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20514_1998","20","20514",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20514_2001","20","20514",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20514_2004","20","20514",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20514_2007","20","20514",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20514_2010","20","20514",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20514_2013","20","20514",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20515_1983","20","20515",1983,"PRI",0,2493,0,0,NA,NA,4476,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20515_1986","20","20515",1986,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1983,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1986"
"20515_1989","20","20515",1989,"PRI",5,2722,923,0,0,0,4499,NA,"PRI","PRI","PRI","PRI",1986,3,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1989"
"20515_1992","20","20515",1992,"PRI",0,4233,893,0,0,0,6384,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20515_1995","20","20515",1995,"PRI",0,5348,5288,0,474,0,11228,NA,"PRI","PRI","PRI","PRI",1992,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1995"
"20515_1998","20","20515",1998,"PRI",490,6567,4371,0,358,3,11834,NA,"PRI","PRI","PRI","PRI",1995,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1998"
"20515_2001","20","20515",2001,"PRI",1872,7394,6864,0,334,4,16271,NA,"PRI","PRI","PRI","PRI",1998,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_2001"
"20515_2004","20","20515",2004,"PRI",0,7521,6014,0,776,4,14808,NA,"PRI","PRI","PRI","PRI",2001,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_2004"
"20515_2007","20","20515",2007,"MC",1935,6671,1724,0,405,6,18418,NA,"PRI_PT_PVEM","PRI","MC","Otros",2004,3,"PRI",0,1,"PRI",0,0,0,0,0,0,0,0,0,"20_2007"
"20515_2010","20","20515",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,"MC",NA,NA,"Otros",NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20515_2013","20","20515",2013,"PRI_PVEM",0,9221,0,5707,850,19,21504,NA,"PAN_PRD_CONV_PT","PAN","PRI","PRI",2010,3,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,"20_2013"
"20516_1983","20","20516",1983,"PRI",0,657,0,0,NA,NA,657,NA,"PRI","PRI","PRI","PRI",2013,-30,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1983"
"20516_1986","20","20516",1986,"PRI",0,1182,0,0,0,0,1182,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20516_1989","20","20516",1989,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1986,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1989"
"20516_1992","20","20516",1992,"PRI",0,174,0,0,0,0,174,NA,"PRI","PRI","PRI","PRI",1989,3,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1992"
"20516_1995","20","20516",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20516_1998","20","20516",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20516_2001","20","20516",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20516_2004","20","20516",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20516_2007","20","20516",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20516_2010","20","20516",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20516_2013","20","20516",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20517_1983","20","20517",1983,"PRI",0,444,0,0,NA,NA,444,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20517_1986","20","20517",1986,"PRI",0,801,0,0,0,0,801,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20517_1989","20","20517",1989,"PRI",0,160,0,0,0,0,160,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20517_1992","20","20517",1992,"PRI",0,217,0,0,0,0,217,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20517_1995","20","20517",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20517_1998","20","20517",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20517_2001","20","20517",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20517_2004","20","20517",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20517_2007","20","20517",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20517_2010","20","20517",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20517_2013","20","20517",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20518_1983","20","20518",1983,"PRI",0,129,0,0,NA,NA,129,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20518_1986","20","20518",1986,"PRI",0,108,0,0,0,0,108,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20518_1989","20","20518",1989,"PRI",0,137,0,0,0,0,137,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20518_1992","20","20518",1992,"PRI",0,84,0,0,0,0,84,NA,"PRI","PRI","PRI","PRI",1989,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1992"
"20518_1995","20","20518",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20518_1998","20","20518",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20518_2001","20","20518",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20518_2004","20","20518",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20518_2007","20","20518",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
"20518_2010","20","20518",2010,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2007,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2010"
"20518_2013","20","20518",2013,NA,0,0,0,0,0,0,0,NA,"PAN_PRD_CONV_PT","PAN",NA,NA,2010,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,"20_2013"
"20519_1983","20","20519",1983,"PRI",0,192,0,0,NA,NA,192,NA,"PRI","PRI","PRI","PRI",2013,-30,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,"20_1983"
"20519_1986","20","20519",1986,"PRI",0,844,0,0,0,0,844,NA,"PRI","PRI","PRI","PRI",1983,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1986"
"20519_1989","20","20519",1989,"PRI",0,236,0,0,0,0,236,NA,"PRI","PRI","PRI","PRI",1986,3,"PRI",1,0,"PRI",1,1,0,0,0,0,0,0,0,"20_1989"
"20519_1992","20","20519",1992,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1989,3,"PRI",NA,NA,"PRI",NA,NA,0,0,0,0,NA,NA,NA,"20_1992"
"20519_1995","20","20519",1995,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1992,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1995"
"20519_1998","20","20519",1998,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1995,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_1998"
"20519_2001","20","20519",2001,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,1998,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2001"
"20519_2004","20","20519",2004,NA,0,0,0,0,0,0,0,NA,"PRI","PRI",NA,NA,2001,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2004"
"20519_2007","20","20519",2007,NA,0,0,0,0,0,0,0,NA,"PRI_PT_PVEM","PRI",NA,NA,2004,3,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,"20_2007"
