"muniYear","muni","year","tomas_dom_agua","tomas_elec","sist_dren"
"21113_2000","21113",2000,932,NA,3
"21114_2000","21114",2000,328551,NA,19
"21115_2000","21115",2000,5353,NA,12
"21116_2000","21116",2000,1829,NA,3
"21117_2000","21117",2000,2356,NA,3
"21118_2000","21118",2000,2565,NA,3
"21119_2000","21119",2000,0,NA,8
"21120_2000","21120",2000,313,NA,0
"21121_2000","21121",2000,113,NA,1
"21122_2000","21122",2000,1328,NA,2
"21123_2000","21123",2000,438,NA,4
"21124_2000","21124",2000,2465,NA,2
"21125_2000","21125",2000,712,NA,2
"21126_2000","21126",2000,535,NA,3
"21127_2000","21127",2000,741,NA,1
"21128_2000","21128",2000,959,NA,3
"21129_2000","21129",2000,2655,NA,3
"21130_2000","21130",2000,1095,NA,3
"21131_2000","21131",2000,114,NA,1
"21132_2000","21132",2000,8940,NA,12
"21133_2000","21133",2000,168,NA,1
"21134_2000","21134",2000,3148,NA,4
"21135_2000","21135",2000,300,NA,1
"21136_2000","21136",2000,1200,NA,1
"21137_2000","21137",2000,1298,NA,2
"21138_2000","21138",2000,2617,NA,3
"21139_2000","21139",2000,426,NA,0
"21140_2000","21140",2000,7558,NA,11
"21141_2000","21141",2000,744,NA,1
"21142_2000","21142",2000,2811,NA,3
"21143_2000","21143",2000,3350,NA,7
"21144_2000","21144",2000,1976,NA,1
"21145_2000","21145",2000,891,NA,5
"21146_2000","21146",2000,320,NA,1
"21147_2000","21147",2000,92,NA,2
"21148_2000","21148",2000,731,NA,5
"21149_2000","21149",2000,1912,NA,2
"21150_2000","21150",2000,1527,NA,1
"21151_2000","21151",2000,600,NA,2
"21152_2000","21152",2000,1914,NA,2
"21153_2000","21153",2000,2596,NA,6
"21154_2000","21154",2000,3435,NA,11
"21155_2000","21155",2000,881,NA,1
"21156_2000","21156",2000,31459,NA,12
"21157_2000","21157",2000,3235,NA,5
"21158_2000","21158",2000,244,NA,3
"21159_2000","21159",2000,389,NA,2
"21160_2000","21160",2000,479,NA,4
"21161_2000","21161",2000,1457,NA,4
"21162_2000","21162",2000,696,NA,2
"21163_2000","21163",2000,1845,NA,1
"21164_2000","21164",2000,4534,NA,8
"21165_2000","21165",2000,18,NA,1
"21166_2000","21166",2000,1554,NA,3
"21167_2000","21167",2000,418,NA,2
"21168_2000","21168",2000,691,NA,2
"21169_2000","21169",2000,2435,NA,2
"21170_2000","21170",2000,2136,NA,3
"21171_2000","21171",2000,117,NA,2
"21172_2000","21172",2000,2380,NA,6
"21173_2000","21173",2000,1000,NA,1
"21174_2000","21174",2000,7938,NA,17
"21175_2000","21175",2000,1706,NA,4
"21176_2000","21176",2000,1550,NA,3
"21177_2000","21177",2000,5555,NA,7
"21178_2000","21178",2000,1147,NA,3
"21179_2000","21179",2000,1667,NA,15
"21180_2000","21180",2000,6213,NA,13
"21181_2000","21181",2000,600,NA,1
"21182_2000","21182",2000,730,NA,1
"21183_2000","21183",2000,1662,NA,6
"21184_2000","21184",2000,80,NA,1
"21185_2000","21185",2000,1218,NA,3
"21186_2000","21186",2000,1897,NA,13
"21187_2000","21187",2000,385,NA,3
"21188_2000","21188",2000,1507,NA,3
"21189_2000","21189",2000,2405,NA,4
"21190_2000","21190",2000,284,NA,1
"21191_2000","21191",2000,2581,NA,2
"21192_2000","21192",2000,1254,NA,3
"21193_2000","21193",2000,787,NA,3
"21194_2000","21194",2000,2642,NA,9
"21195_2000","21195",2000,1224,NA,2
"21196_2000","21196",2000,368,NA,0
"21197_2000","21197",2000,5871,NA,22
"21198_2000","21198",2000,80,NA,0
"21199_2000","21199",2000,4946,NA,5
"21200_2000","21200",2000,554,NA,1
"21201_2000","21201",2000,636,NA,4
"21202_2000","21202",2000,1691,NA,3
"21203_2000","21203",2000,1059,NA,1
"21204_2000","21204",2000,913,NA,3
"21205_2000","21205",2000,2760,NA,4
"21206_2000","21206",2000,651,NA,2
"21207_2000","21207",2000,2009,NA,6
"21208_2000","21208",2000,5667,NA,9
"21209_2000","21209",2000,1381,NA,4
"21210_2000","21210",2000,925,NA,3
"21211_2000","21211",2000,2608,NA,3
"21212_2000","21212",2000,2827,NA,2
"21213_2000","21213",2000,1301,NA,6
"21214_2000","21214",2000,2303,NA,1
"21215_2000","21215",2000,500,NA,1
"21216_2000","21216",2000,353,NA,1
"21217_2000","21217",2000,945,NA,1
"22001_2000","22001",2000,9102,NA,10
"22002_2000","22002",2000,NA,NA,7
"22003_2000","22003",2000,407,NA,4
"22004_2000","22004",2000,8141,NA,11
"22005_2000","22005",2000,7961,NA,12
"22006_2000","22006",2000,10389,NA,12
"22007_2000","22007",2000,6780,NA,7
"22008_2000","22008",2000,3497,NA,8
"22009_2000","22009",2000,2798,NA,4
"22010_2000","22010",2000,948,NA,5
"22011_2000","22011",2000,4709,NA,36
"22012_2000","22012",2000,9221,NA,15
"22013_2000","22013",2000,792,NA,5
"22014_2000","22014",2000,152629,NA,23
"22015_2000","22015",2000,1133,NA,3
"22016_2000","22016",2000,37812,NA,38
"22017_2000","22017",2000,10972,NA,7
"22018_2000","22018",2000,1995,NA,7
"23001_2000","23001",2000,10956,NA,1
"23002_2000","23002",2000,10532,NA,1
"23003_2000","23003",2000,2319,NA,1
"23004_2000","23004",2000,46675,NA,5
"23005_2000","23005",2000,87340,NA,7
"23006_2000","23006",2000,6223,NA,0
"23007_2000","23007",2000,4762,NA,0
"23008_2000","23008",2000,6069,NA,1
"23009_2000","23009",2000,0,0,0
"23010_2000","23010",2000,NA,NA,NA
"23011_2000","23011",2000,NA,NA,NA
"24001_2000","24001",2000,NA,5213,NA
"24002_2000","24002",2000,NA,2183,NA
"24003_2000","24003",2000,NA,5941,NA
"24004_2000","24004",2000,NA,1254,NA
"24005_2000","24005",2000,NA,5555,NA
"24006_2000","24006",2000,NA,2067,NA
"24007_2000","24007",2000,NA,4009,NA
"24008_2000","24008",2000,NA,6358,NA
"24009_2000","24009",2000,NA,873,NA
"24010_2000","24010",2000,NA,6580,NA
"24011_2000","24011",2000,NA,10008,NA
"24012_2000","24012",2000,NA,2889,NA
"24013_2000","24013",2000,NA,38985,NA
"24014_2000","24014",2000,NA,3272,NA
"24015_2000","24015",2000,NA,4229,NA
"24016_2000","24016",2000,NA,9112,NA
"24017_2000","24017",2000,NA,4995,NA
"24018_2000","24018",2000,NA,1960,NA
"24019_2000","24019",2000,NA,1892,NA
"24020_2000","24020",2000,NA,24142,NA
"24021_2000","24021",2000,NA,8514,NA
"24022_2000","24022",2000,NA,3307,NA
"24023_2000","24023",2000,NA,4164,NA
"24024_2000","24024",2000,NA,22390,NA
"24025_2000","24025",2000,NA,6264,NA
"24026_2000","24026",2000,NA,237,NA
"24027_2000","24027",2000,NA,2845,NA
"24028_2000","24028",2000,NA,233058,NA
"24029_2000","24029",2000,NA,3731,NA
"24030_2000","24030",2000,NA,1933,NA
"24031_2000","24031",2000,NA,1271,NA
"24032_2000","24032",2000,NA,8101,NA
"24033_2000","24033",2000,NA,2240,NA
"24034_2000","24034",2000,NA,2497,NA
"24035_2000","24035",2000,NA,11848,NA
"24036_2000","24036",2000,NA,5579,NA
"24037_2000","24037",2000,NA,17195,NA
"24038_2000","24038",2000,NA,3065,NA
"24039_2000","24039",2000,NA,3102,NA
"24040_2000","24040",2000,NA,8036,NA
"24041_2000","24041",2000,NA,641,NA
"24042_2000","24042",2000,NA,2648,NA
"24043_2000","24043",2000,NA,1952,NA
"24044_2000","24044",2000,NA,1423,NA
"24045_2000","24045",2000,NA,3117,NA
"24046_2000","24046",2000,NA,2747,NA
"24047_2000","24047",2000,NA,1935,NA
"24048_2000","24048",2000,NA,1200,NA
"24049_2000","24049",2000,NA,5498,NA
"24050_2000","24050",2000,NA,6953,NA
"24051_2000","24051",2000,NA,2478,NA
"24052_2000","24052",2000,NA,3287,NA
"24053_2000","24053",2000,NA,5593,NA
"24054_2000","24054",2000,NA,6252,NA
"24055_2000","24055",2000,NA,3367,NA
"24056_2000","24056",2000,NA,1133,NA
"24057_2000","24057",2000,NA,4682,NA
"24058_2000","24058",2000,NA,4458,NA
"25001_2000","25001",2000,82948,NA,50
"25002_2000","25002",2000,9118,NA,22
"25003_2000","25003",2000,4348,NA,1
"25004_2000","25004",2000,6385,NA,10
"25005_2000","25005",2000,3212,NA,2
"25006_2000","25006",2000,192062,NA,40
"25007_2000","25007",2000,5499,NA,1
"25008_2000","25008",2000,7876,NA,7
"25009_2000","25009",2000,12195,NA,1
"25010_2000","25010",2000,16484,NA,10
"25011_2000","25011",2000,50118,NA,38
"25012_2000","25012",2000,107760,NA,4
"25013_2000","25013",2000,10193,NA,4
"25014_2000","25014",2000,10678,NA,1
"25015_2000","25015",2000,19196,NA,4
"25016_2000","25016",2000,5580,NA,11
"25017_2000","25017",2000,16083,NA,9
"25018_2000","25018",2000,27812,NA,19
"26001_2000","26001",2000,NA,NA,4
"26002_2000","26002",2000,NA,NA,9
"26003_2000","26003",2000,NA,NA,17
"26004_2000","26004",2000,NA,NA,3
"26005_2000","26005",2000,NA,NA,4
"26006_2000","26006",2000,NA,NA,9
"26007_2000","26007",2000,NA,NA,1
"26008_2000","26008",2000,NA,NA,1
"26009_2000","26009",2000,NA,NA,1
"26010_2000","26010",2000,NA,NA,1
"26011_2000","26011",2000,NA,NA,6
"26012_2000","26012",2000,NA,NA,12
"26013_2000","26013",2000,NA,NA,3
"26014_2000","26014",2000,NA,NA,10
"26015_2000","26015",2000,NA,NA,4
"26016_2000","26016",2000,NA,NA,1
"26017_2000","26017",2000,NA,NA,2
"26018_2000","26018",2000,NA,NA,24
"26019_2000","26019",2000,NA,NA,6
"26020_2000","26020",2000,NA,NA,2
"26021_2000","26021",2000,NA,NA,5
"26022_2000","26022",2000,NA,NA,1
"26023_2000","26023",2000,NA,NA,8
"26024_2000","26024",2000,NA,NA,1
"26025_2000","26025",2000,NA,NA,11
"26026_2000","26026",2000,NA,NA,18
"26027_2000","26027",2000,NA,NA,4
"26028_2000","26028",2000,NA,NA,1
"26029_2000","26029",2000,NA,NA,11
"26030_2000","26030",2000,NA,NA,14
"26031_2000","26031",2000,NA,NA,2
"26032_2000","26032",2000,NA,NA,1
"26033_2000","26033",2000,NA,NA,12
"26034_2000","26034",2000,NA,NA,3
"26035_2000","26035",2000,NA,NA,7
"26036_2000","26036",2000,NA,NA,5
"26037_2000","26037",2000,NA,NA,1
"26038_2000","26038",2000,NA,NA,2
"26039_2000","26039",2000,NA,NA,3
"26040_2000","26040",2000,NA,NA,5
"26041_2000","26041",2000,NA,NA,6
"26042_2000","26042",2000,NA,NA,9
"26043_2000","26043",2000,NA,NA,2
"26044_2000","26044",2000,NA,NA,1
"26045_2000","26045",2000,NA,NA,3
"26046_2000","26046",2000,NA,NA,1
"26047_2000","26047",2000,NA,NA,2
"26048_2000","26048",2000,NA,NA,2
"26049_2000","26049",2000,NA,NA,2
"26050_2000","26050",2000,NA,NA,1
"26051_2000","26051",2000,NA,NA,4
"26052_2000","26052",2000,NA,NA,2
"26053_2000","26053",2000,NA,NA,1
"26054_2000","26054",2000,NA,NA,1
"26055_2000","26055",2000,NA,NA,6
"26056_2000","26056",2000,NA,NA,4
"26057_2000","26057",2000,NA,NA,2
"26058_2000","26058",2000,NA,NA,6
"26059_2000","26059",2000,NA,NA,2
"26060_2000","26060",2000,NA,NA,3
"26061_2000","26061",2000,NA,NA,5
"26062_2000","26062",2000,NA,NA,1
"26063_2000","26063",2000,NA,NA,1
"26064_2000","26064",2000,NA,NA,2
"26065_2000","26065",2000,NA,NA,4
"26066_2000","26066",2000,NA,NA,12
"26067_2000","26067",2000,NA,NA,1
"26068_2000","26068",2000,NA,NA,3
"26069_2000","26069",2000,NA,NA,5
"26070_2000","26070",2000,NA,NA,2
"26071_2000","26071",2000,NA,NA,1
"26072_2000","26072",2000,NA,NA,1
"27001_2000","27001",2000,11502,10237,10
"27002_2000","27002",2000,37984,46201,19
"27003_2000","27003",2000,8771,16076,4
"27004_2000","27004",2000,120919,142832,25
"27005_2000","27005",2000,19891,31089,4
"27006_2000","27006",2000,10816,20326,1
"27007_2000","27007",2000,9355,9663,6
"27008_2000","27008",2000,13005,18487,12
"27009_2000","27009",2000,5610,12965,7
"27010_2000","27010",2000,9426,13498,4
"27011_2000","27011",2000,5111,4321,2
"27012_2000","27012",2000,22889,26626,6
"27013_2000","27013",2000,12110,7357,5
"27014_2000","27014",2000,14565,16659,8
"27015_2000","27015",2000,7090,7476,13
"27016_2000","27016",2000,9405,17046,17
"27017_2000","27017",2000,8518,15175,5
"28001_2000","28001",2000,3703,5132,4
"28002_2000","28002",2000,6496,6544,1
"28003_2000","28003",2000,NA,34305,NA
"28004_2000","28004",2000,2193,2308,1
"28005_2000","28005",2000,1216,515,1
"28006_2000","28006",2000,1085,1001,1
"28007_2000","28007",2000,6230,6317,1
"28008_2000","28008",2000,792,919,1
"28009_2000","28009",2000,NA,86362,NA
"28010_2000","28010",2000,776,878,0
"28011_2000","28011",2000,2097,3254,0
"28012_2000","28012",2000,10308,10021,2
"28013_2000","28013",2000,3716,4640,0
"28014_2000","28014",2000,1648,1717,1
"28015_2000","28015",2000,4992,6505,1
"28016_2000","28016",2000,6695,6650,1
"28017_2000","28017",2000,3460,3066,1
"28018_2000","28018",2000,3159,1722,2
"28019_2000","28019",2000,4957,5531,1
"28020_2000","28020",2000,855,181,1
"28021_2000","28021",2000,30440,35461,1
"28022_2000","28022",2000,94375,121443,3
"28023_2000","28023",2000,1657,NA,0
"28024_2000","28024",2000,2472,4447,1
"28025_2000","28025",2000,8857,7196,3
"28026_2000","28026",2000,1013,719,1
"28027_2000","28027",2000,75695,88669,1
"28028_2000","28028",2000,878,720,1
"28029_2000","28029",2000,3381,1890,1
"28030_2000","28030",2000,4098,3314,3
"28031_2000","28031",2000,606,492,1
"28032_2000","28032",2000,104937,121716,1
"28033_2000","28033",2000,25095,29507,2
"28034_2000","28034",2000,2336,1943,1
"28035_2000","28035",2000,16031,13352,2
"28036_2000","28036",2000,190,132,0
"28037_2000","28037",2000,4391,5588,1
"28038_2000","28038",2000,156129,69262,1
"28039_2000","28039",2000,5682,5298,1
"28040_2000","28040",2000,14080,20833,2
"28041_2000","28041",2000,75082,78633,1
"28042_2000","28042",2000,1636,510,0
"28043_2000","28043",2000,6111,6085,1
"29001_2000","29001",2000,NA,1612,NA
"29002_2000","29002",2000,NA,2518,NA
"29003_2000","29003",2000,NA,957,NA
"29004_2000","29004",2000,NA,1189,NA
"29005_2000","29005",2000,NA,18995,NA
"29006_2000","29006",2000,NA,9035,NA
"29007_2000","29007",2000,NA,2014,NA
"29008_2000","29008",2000,NA,1666,NA
"29009_2000","29009",2000,NA,702,NA
"29010_2000","29010",2000,NA,14087,NA
"29011_2000","29011",2000,NA,728,NA
"29012_2000","29012",2000,NA,1225,NA
"29013_2000","29013",2000,NA,11617,NA
"29014_2000","29014",2000,NA,2434,NA
"29015_2000","29015",2000,NA,6241,NA
"29016_2000","29016",2000,NA,1239,NA
"29017_2000","29017",2000,NA,1650,NA
"29018_2000","29018",2000,NA,5532,NA
"29019_2000","29019",2000,NA,3353,NA
"29020_2000","29020",2000,NA,1537,NA
"29021_2000","29021",2000,NA,3964,NA
"29022_2000","29022",2000,NA,476,NA
"29023_2000","29023",2000,NA,3054,NA
"29024_2000","29024",2000,NA,4227,NA
"29025_2000","29025",2000,NA,7590,NA
"29026_2000","29026",2000,NA,2412,NA
"29027_2000","29027",2000,NA,2106,NA
"29028_2000","29028",2000,NA,3136,NA
"29029_2000","29029",2000,NA,1243,NA
"29030_2000","29030",2000,NA,1572,NA
"29031_2000","29031",2000,NA,4149,NA
"29032_2000","29032",2000,NA,1268,NA
"29033_2000","29033",2000,NA,19966,NA
"29034_2000","29034",2000,NA,4536,NA
"29035_2000","29035",2000,NA,626,NA
"29036_2000","29036",2000,NA,3225,NA
"29037_2000","29037",2000,NA,1099,NA
"29038_2000","29038",2000,NA,3427,NA
"29039_2000","29039",2000,NA,2775,NA
"29040_2000","29040",2000,NA,1708,NA
"29041_2000","29041",2000,NA,4136,NA
"29042_2000","29042",2000,NA,2493,NA
"29043_2000","29043",2000,NA,3426,NA
"29044_2000","29044",2000,NA,7622,NA
"29045_2000","29045",2000,NA,941,NA
"29046_2000","29046",2000,NA,547,NA
"29047_2000","29047",2000,NA,406,NA
"29048_2000","29048",2000,NA,2065,NA
"29049_2000","29049",2000,NA,550,NA
"29050_2000","29050",2000,NA,1520,NA
"29051_2000","29051",2000,NA,724,NA
"29052_2000","29052",2000,NA,645,NA
"29053_2000","29053",2000,NA,790,NA
"29054_2000","29054",2000,NA,775,NA
"29055_2000","29055",2000,NA,415,NA
"29056_2000","29056",2000,NA,1013,NA
"29057_2000","29057",2000,NA,617,NA
"29058_2000","29058",2000,NA,1238,NA
"29059_2000","29059",2000,NA,886,NA
"29060_2000","29060",2000,NA,473,NA
"30001_2000","30001",2000,663,1252,1
"30002_2000","30002",2000,375,725,1
"30003_2000","30003",2000,9994,19605,1
"30004_2000","30004",2000,5263,10207,2
"30005_2000","30005",2000,355,1054,1
"30006_2000","30006",2000,1226,2407,1
"30007_2000","30007",2000,842,1170,0
"30008_2000","30008",2000,547,1372,1
"30009_2000","30009",2000,4039,7520,14
"30010_2000","30010",2000,5196,8542,1
"30011_2000","30011",2000,7228,12133,2
"30012_2000","30012",2000,746,2025,1
"30013_2000","30013",2000,6119,8373,1
"30014_2000","30014",2000,2825,8140,2
"30015_2000","30015",2000,4632,7861,1
"30016_2000","30016",2000,8046,7812,1
"30017_2000","30017",2000,558,934,4
"30018_2000","30018",2000,104,97,1
"30019_2000","30019",2000,196,416,0
"30020_2000","30020",2000,596,641,0
"30021_2000","30021",2000,2632,4833,2
"30022_2000","30022",2000,1990,2505,1
"30023_2000","30023",2000,2448,7289,1
"30024_2000","30024",2000,1410,1339,1
"30025_2000","30025",2000,2524,3175,1
"30026_2000","30026",2000,3352,4150,3
"30027_2000","30027",2000,722,2339,1
"30028_2000","30028",2000,32138,20790,5
"30029_2000","30029",2000,660,1423,0
"30030_2000","30030",2000,6975,8660,1
"30031_2000","30031",2000,473,1930,1
"30032_2000","30032",2000,6526,9074,1
"30033_2000","30033",2000,927,4319,1
"30034_2000","30034",2000,3772,7613,1
"30035_2000","30035",2000,737,1928,1
"30036_2000","30036",2000,757,1204,2
"30037_2000","30037",2000,335,5496,0
"30038_2000","30038",2000,14062,19044,8
"30039_2000","30039",2000,55051,73731,1
"30040_2000","30040",2000,5435,8995,1
"30041_2000","30041",2000,134,2991,1
"30042_2000","30042",2000,459,1122,1
"30043_2000","30043",2000,856,2549,1
"30044_2000","30044",2000,34064,48881,1
"30045_2000","30045",2000,10280,16125,3
"30046_2000","30046",2000,1934,2582,1
"30047_2000","30047",2000,4995,5967,1
"30048_2000","30048",2000,6697,12678,4
"30049_2000","30049",2000,1325,3394,1
"30050_2000","30050",2000,897,1786,0
"30051_2000","30051",2000,1269,3019,1
"30052_2000","30052",2000,1734,2140,2
"30053_2000","30053",2000,3780,6187,1
"30054_2000","30054",2000,1461,2716,1
"30055_2000","30055",2000,369,2059,0
"30056_2000","30056",2000,219,498,0
"30057_2000","30057",2000,968,1839,1
"30058_2000","30058",2000,1476,11251,1
"30059_2000","30059",2000,1773,3232,1
"30060_2000","30060",2000,1323,1520,0
"30061_2000","30061",2000,4353,11876,1
"30062_2000","30062",2000,1507,3081,1
"30063_2000","30063",2000,963,2637,1
"30064_2000","30064",2000,133,464,0
"30065_2000","30065",2000,5837,13637,4
"30066_2000","30066",2000,656,4299,1
"30067_2000","30067",2000,1275,1310,1
"30068_2000","30068",2000,6227,10465,3
"30069_2000","30069",2000,2491,6811,1
"30070_2000","30070",2000,563,2503,2
"30071_2000","30071",2000,6277,10097,1
"30072_2000","30072",2000,1330,2113,1
"30073_2000","30073",2000,5345,8172,1
"30074_2000","30074",2000,691,490,1
"30075_2000","30075",2000,1116,3410,1
"30076_2000","30076",2000,87,1816,1
"30077_2000","30077",2000,4666,8309,1
"30078_2000","30078",2000,920,2445,1
"30079_2000","30079",2000,1000,1579,0
"30080_2000","30080",2000,1371,3295,1
"30081_2000","30081",2000,639,646,0
"30082_2000","30082",2000,1262,2634,1
"30083_2000","30083",2000,1336,7384,0
"30084_2000","30084",2000,649,1207,0
"30085_2000","30085",2000,7193,10998,1
"30086_2000","30086",2000,6148,5165,1
"30087_2000","30087",2000,88313,117332,1
"30088_2000","30088",2000,890,1089,1
"30089_2000","30089",2000,3846,9224,1
"30090_2000","30090",2000,1649,1679,1
"30091_2000","30091",2000,1393,5206,1
"30092_2000","30092",2000,5419,6401,2
"30093_2000","30093",2000,1769,2901,4
"30094_2000","30094",2000,3326,7086,1
"30095_2000","30095",2000,2058,4115,2
"30096_2000","30096",2000,300,448,1
"30097_2000","30097",2000,3719,5962,2
"30098_2000","30098",2000,273,291,0
"30099_2000","30099",2000,1515,10882,1
"30100_2000","30100",2000,3246,4748,1
"30101_2000","30101",2000,3087,787,1
"30102_2000","30102",2000,10735,31130,5
"30103_2000","30103",2000,1055,1145,0
"30104_2000","30104",2000,1589,1578,0
"30105_2000","30105",2000,3740,7242,1
"30106_2000","30106",2000,461,924,1
"30107_2000","30107",2000,212,317,1
"30108_2000","30108",2000,25270,46020,1
"30109_2000","30109",2000,5152,13654,6
"30110_2000","30110",2000,359,167,0
"30111_2000","30111",2000,1146,2910,1
"30112_2000","30112",2000,3104,4583,7
"30113_2000","30113",2000,308,659,1
"30114_2000","30114",2000,863,3453,3
"30115_2000","30115",2000,4989,7056,3
"30116_2000","30116",2000,1246,3092,1
"30117_2000","30117",2000,2599,4044,1
"30118_2000","30118",2000,16518,39321,1
"30119_2000","30119",2000,936,1423,1
"30120_2000","30120",2000,1758,1841,0
"30121_2000","30121",2000,1448,3486,1
"30122_2000","30122",2000,1548,2577,0
"30123_2000","30123",2000,10872,20665,1
"30124_2000","30124",2000,7944,29220,4
"30125_2000","30125",2000,3185,5027,1
"30126_2000","30126",2000,6446,7734,18
"30127_2000","30127",2000,916,1911,1
"30128_2000","30128",2000,8135,10562,9
"30129_2000","30129",2000,2129,3109,1
"30130_2000","30130",2000,3476,10534,2
"30131_2000","30131",2000,31836,53374,1
"30132_2000","30132",2000,1794,2956,1
"30133_2000","30133",2000,6424,11613,1
"30134_2000","30134",2000,3381,3048,1
"30135_2000","30135",2000,1726,1798,1
