"Clave","mayor6_leer_esc","may5_asistencia","year","muniYear"
"29043",15124,NA,1996,"29043_1996"
"29044",26427,NA,1996,"29044_1996"
"29045",3751,NA,1996,"29045_1996"
"29046",2618,NA,1996,"29046_1996"
"29047",1806,NA,1996,"29047_1996"
"29048",10457,NA,1996,"29048_1996"
"29049",3589,NA,1996,"29049_1996"
"29050",7197,NA,1996,"29050_1996"
"29051",2778,NA,1996,"29051_1996"
"29052",3957,NA,1996,"29052_1996"
"29053",4731,NA,1996,"29053_1996"
"29054",3703,NA,1996,"29054_1996"
"29055",2455,NA,1996,"29055_1996"
"29056",4685,NA,1996,"29056_1996"
"29057",3116,NA,1996,"29057_1996"
"29058",5984,NA,1996,"29058_1996"
"29059",3867,NA,1996,"29059_1996"
"29060",2697,NA,1996,"29060_1996"
"30001",5995,NA,1996,"30001_1996"
"30002",2235,NA,1996,"30002_1996"
"30003",67607,NA,1996,"30003_1996"
"30004",36479,NA,1996,"30004_1996"
"30005",4253,NA,1996,"30005_1996"
"30006",13507,NA,1996,"30006_1996"
"30007",4976,NA,1996,"30007_1996"
"30008",7113,NA,1996,"30008_1996"
"30009",24004,NA,1996,"30009_1996"
"30010",40876,NA,1996,"30010_1996"
"30011",42672,NA,1996,"30011_1996"
"30012",6677,NA,1996,"30012_1996"
"30013",23470,NA,1996,"30013_1996"
"30014",31589,NA,1996,"30014_1996"
"30015",29554,NA,1996,"30015_1996"
"30016",20549,NA,1996,"30016_1996"
"30017",3443,NA,1996,"30017_1996"
"30018",1357,NA,1996,"30018_1996"
"30019",4170,NA,1996,"30019_1996"
"30020",6073,NA,1996,"30020_1996"
"30021",20324,NA,1996,"30021_1996"
"30022",13304,NA,1996,"30022_1996"
"30023",38808,NA,1996,"30023_1996"
"30024",10174,NA,1996,"30024_1996"
"30025",16746,NA,1996,"30025_1996"
"30026",24698,NA,1996,"30026_1996"
"30027",12573,NA,1996,"30027_1996"
"30028",120110,NA,1996,"30028_1996"
"30029",8288,NA,1996,"30029_1996"
"30030",33254,NA,1996,"30030_1996"
"30031",11923,NA,1996,"30031_1996"
"30032",37700,NA,1996,"30032_1996"
"30033",20077,NA,1996,"30033_1996"
"30034",23504,NA,1996,"30034_1996"
"30035",9629,NA,1996,"30035_1996"
"30036",5611,NA,1996,"30036_1996"
"30037",5462,NA,1996,"30037_1996"
"30038",61999,NA,1996,"30038_1996"
"30039",226162,NA,1996,"30039_1996"
"30040",32291,NA,1996,"30040_1996"
"30041",1460,NA,1996,"30041_1996"
"30042",5329,NA,1996,"30042_1996"
"30043",12442,NA,1996,"30043_1996"
"30044",149281,NA,1996,"30044_1996"
"30045",65217,NA,1996,"30045_1996"
"30046",12461,NA,1996,"30046_1996"
"30047",31767,NA,1996,"30047_1996"
"30048",59735,NA,1996,"30048_1996"
"30049",15726,NA,1996,"30049_1996"
"30050",12094,NA,1996,"30050_1996"
"30051",17662,NA,1996,"30051_1996"
"30052",9386,NA,1996,"30052_1996"
"30053",19502,NA,1996,"30053_1996"
"30054",10765,NA,1996,"30054_1996"
"30055",11422,NA,1996,"30055_1996"
"30056",5489,NA,1996,"30056_1996"
"30057",10022,NA,1996,"30057_1996"
"30058",51610,NA,1996,"30058_1996"
"30059",12076,NA,1996,"30059_1996"
"30060",12102,NA,1996,"30060_1996"
"30061",61816,NA,1996,"30061_1996"
"30062",12171,NA,1996,"30062_1996"
"30063",12943,NA,1996,"30063_1996"
"30064",2711,NA,1996,"30064_1996"
"30065",35717,NA,1996,"30065_1996"
"30066",20987,NA,1996,"30066_1996"
"30067",8016,NA,1996,"30067_1996"
"30068",38105,NA,1996,"30068_1996"
"30069",24285,NA,1996,"30069_1996"
"30070",19695,NA,1996,"30070_1996"
"30071",35538,NA,1996,"30071_1996"
"30072",15712,NA,1996,"30072_1996"
"30073",34285,NA,1996,"30073_1996"
"30074",4819,NA,1996,"30074_1996"
"30075",15439,NA,1996,"30075_1996"
"30076",10252,NA,1996,"30076_1996"
"30077",31580,NA,1996,"30077_1996"
"30078",10706,NA,1996,"30078_1996"
"30079",7628,NA,1996,"30079_1996"
"30080",15457,NA,1996,"30080_1996"
"30081",8380,NA,1996,"30081_1996"
"30082",11626,NA,1996,"30082_1996"
"30083",39716,NA,1996,"30083_1996"
"30084",5494,NA,1996,"30084_1996"
"30085",46386,NA,1996,"30085_1996"
"30086",24417,NA,1996,"30086_1996"
"30087",304717,NA,1996,"30087_1996"
"30088",3980,NA,1996,"30088_1996"
"30089",34407,NA,1996,"30089_1996"
"30090",8056,NA,1996,"30090_1996"
"30091",23552,NA,1996,"30091_1996"
"30092",23520,NA,1996,"30092_1996"
"30093",11024,NA,1996,"30093_1996"
"30094",29103,NA,1996,"30094_1996"
"30095",15309,NA,1996,"30095_1996"
"30096",1386,NA,1996,"30096_1996"
"30097",18320,NA,1996,"30097_1996"
"30098",1588,NA,1996,"30098_1996"
"30099",11854,NA,1996,"30099_1996"
"30100",17931,NA,1996,"30100_1996"
"30101",21980,NA,1996,"30101_1996"
"30102",98992,NA,1996,"30102_1996"
"30103",7627,NA,1996,"30103_1996"
"30104",17141,NA,1996,"30104_1996"
"30105",28836,NA,1996,"30105_1996"
"30106",3069,NA,1996,"30106_1996"
"30107",1798,NA,1996,"30107_1996"
"30108",165389,NA,1996,"30108_1996"
"30109",51536,NA,1996,"30109_1996"
"30110",6057,NA,1996,"30110_1996"
"30111",14567,NA,1996,"30111_1996"
"30112",14811,NA,1996,"30112_1996"
"30113",3138,NA,1996,"30113_1996"
"30114",8430,NA,1996,"30114_1996"
"30115",26834,NA,1996,"30115_1996"
"30116",11426,NA,1996,"30116_1996"
"30117",18427,NA,1996,"30117_1996"
"30118",103059,NA,1996,"30118_1996"
"30119",4768,NA,1996,"30119_1996"
"30120",10336,NA,1996,"30120_1996"
"30121",22176,NA,1996,"30121_1996"
"30122",10848,NA,1996,"30122_1996"
"30123",80065,NA,1996,"30123_1996"
"30124",146917,NA,1996,"30124_1996"
"30125",21976,NA,1996,"30125_1996"
"30126",26842,NA,1996,"30126_1996"
"30127",11315,NA,1996,"30127_1996"
"30128",44062,NA,1996,"30128_1996"
"30129",15308,NA,1996,"30129_1996"
"30130",44026,NA,1996,"30130_1996"
"30131",137030,NA,1996,"30131_1996"
"30132",11495,NA,1996,"30132_1996"
"30133",41770,NA,1996,"30133_1996"
"30134",16742,NA,1996,"30134_1996"
"30135",10951,NA,1996,"30135_1996"
"30136",4069,NA,1996,"30136_1996"
"30137",3034,NA,1996,"30137_1996"
"30138",34625,NA,1996,"30138_1996"
"30139",5458,NA,1996,"30139_1996"
"30140",1542,NA,1996,"30140_1996"
"30141",117558,NA,1996,"30141_1996"
"30142",28392,NA,1996,"30142_1996"
"30143",46923,NA,1996,"30143_1996"
"30144",24750,NA,1996,"30144_1996"
"30145",9786,NA,1996,"30145_1996"
"30146",2381,NA,1996,"30146_1996"
"30147",12378,NA,1996,"30147_1996"
"30148",23819,NA,1996,"30148_1996"
"30149",22700,NA,1996,"30149_1996"
"30150",9861,NA,1996,"30150_1996"
"30151",23398,NA,1996,"30151_1996"
"30152",11774,NA,1996,"30152_1996"
"30153",5938,NA,1996,"30153_1996"
"30154",11880,NA,1996,"30154_1996"
"30155",75356,NA,1996,"30155_1996"
"30156",3368,NA,1996,"30156_1996"
"30157",16552,NA,1996,"30157_1996"
"30158",22094,NA,1996,"30158_1996"
"30159",12640,NA,1996,"30159_1996"
"30160",89261,NA,1996,"30160_1996"
"30161",30208,NA,1996,"30161_1996"
"30162",4443,NA,1996,"30162_1996"
"30163",4368,NA,1996,"30163_1996"
"30164",12290,NA,1996,"30164_1996"
"30165",5981,NA,1996,"30165_1996"
"30166",7123,NA,1996,"30166_1996"
"30167",11300,NA,1996,"30167_1996"
"30168",8941,NA,1996,"30168_1996"
"30169",21628,NA,1996,"30169_1996"
"30170",6859,NA,1996,"30170_1996"
"30171",3481,NA,1996,"30171_1996"
"30172",16921,NA,1996,"30172_1996"
"30173",42385,NA,1996,"30173_1996"
"30174",77767,NA,1996,"30174_1996"
"30175",69578,NA,1996,"30175_1996"
"30176",4029,NA,1996,"30176_1996"
"30177",6779,NA,1996,"30177_1996"
"30178",13354,NA,1996,"30178_1996"
"30179",2603,NA,1996,"30179_1996"
"30180",8843,NA,1996,"30180_1996"
"30181",31858,NA,1996,"30181_1996"
"30182",8312,NA,1996,"30182_1996"
"30183",42230,NA,1996,"30183_1996"
"30184",4605,NA,1996,"30184_1996"
"30185",2791,NA,1996,"30185_1996"
"30186",5137,NA,1996,"30186_1996"
"30187",3760,NA,1996,"30187_1996"
"30188",12107,NA,1996,"30188_1996"
"30189",110122,NA,1996,"30189_1996"
"30190",1915,NA,1996,"30190_1996"
"30191",24809,NA,1996,"30191_1996"
"30192",16656,NA,1996,"30192_1996"
"30193",381311,NA,1996,"30193_1996"
"30194",6180,NA,1996,"30194_1996"
"30195",3446,NA,1996,"30195_1996"
"30196",14692,NA,1996,"30196_1996"
"30197",10772,NA,1996,"30197_1996"
"30198",5895,NA,1996,"30198_1996"
"30199",6661,NA,1996,"30199_1996"
"30200",10182,NA,1996,"30200_1996"
"30201",30696,NA,1996,"30201_1996"
"30202",9549,NA,1996,"30202_1996"
"30203",9868,NA,1996,"30203_1996"
"30204",39747,NA,1996,"30204_1996"
"30205",17705,NA,1996,"30205_1996"
"30206",23616,NA,1996,"30206_1996"
"30207",39162,NA,1996,"30207_1996"
"30208",NA,NA,1996,"30208_1996"
"30209",NA,NA,1996,"30209_1996"
"30210",NA,NA,1996,"30210_1996"
"30211",NA,NA,1996,"30211_1996"
"30212",NA,NA,1996,"30212_1996"
"31001",4555,NA,1996,"31001_1996"
"31002",10950,NA,1996,"31002_1996"
"31003",7299,NA,1996,"31003_1996"
"31004",4420,NA,1996,"31004_1996"
"31005",1757,NA,1996,"31005_1996"
"31006",6706,NA,1996,"31006_1996"
"31007",5337,NA,1996,"31007_1996"
"31008",3462,NA,1996,"31008_1996"
"31009",4285,NA,1996,"31009_1996"
"31010",1663,NA,1996,"31010_1996"
"31011",4533,NA,1996,"31011_1996"
"31012",3206,NA,1996,"31012_1996"
"31013",6249,NA,1996,"31013_1996"
"31014",1065,NA,1996,"31014_1996"
"31015",3538,NA,1996,"31015_1996"
"31016",1824,NA,1996,"31016_1996"
"31017",3441,NA,1996,"31017_1996"
"31018",2453,NA,1996,"31018_1996"
"31019",18439,NA,1996,"31019_1996"
"31020",3009,NA,1996,"31020_1996"
"31021",4993,NA,1996,"31021_1996"
"31022",2788,NA,1996,"31022_1996"
"31023",3460,NA,1996,"31023_1996"
"31024",2464,NA,1996,"31024_1996"
"31025",3552,NA,1996,"31025_1996"
"31026",2865,NA,1996,"31026_1996"
"31027",6805,NA,1996,"31027_1996"
"31028",1967,NA,1996,"31028_1996"
"31029",4999,NA,1996,"31029_1996"
"31030",2949,NA,1996,"31030_1996"
"31031",2491,NA,1996,"31031_1996"
"31032",10355,NA,1996,"31032_1996"
"31033",14183,NA,1996,"31033_1996"
"31034",4650,NA,1996,"31034_1996"
"31035",4835,NA,1996,"31035_1996"
"31036",5190,NA,1996,"31036_1996"
"31037",3689,NA,1996,"31037_1996"
"31038",21116,NA,1996,"31038_1996"
"31039",2520,NA,1996,"31039_1996"
"31040",20447,NA,1996,"31040_1996"
"31041",28816,NA,1996,"31041_1996"
"31042",4596,NA,1996,"31042_1996"
"31043",1674,NA,1996,"31043_1996"
"31044",4474,NA,1996,"31044_1996"
"31045",1964,NA,1996,"31045_1996"
"31046",2309,NA,1996,"31046_1996"
"31047",3990,NA,1996,"31047_1996"
"31048",15724,NA,1996,"31048_1996"
"31049",1870,NA,1996,"31049_1996"
"31050",578635,NA,1996,"31050_1996"
"31051",2259,NA,1996,"31051_1996"
"31052",24356,NA,1996,"31052_1996"
"31053",10050,NA,1996,"31053_1996"
"31054",2194,NA,1996,"31054_1996"
"31055",4284,NA,1996,"31055_1996"
"31056",20361,NA,1996,"31056_1996"
"31057",6420,NA,1996,"31057_1996"
"31058",17821,NA,1996,"31058_1996"
"31059",38700,NA,1996,"31059_1996"
"31060",943,NA,1996,"31060_1996"
"31061",2485,NA,1996,"31061_1996"
"31062",3381,NA,1996,"31062_1996"
"31063",3590,NA,1996,"31063_1996"
"31064",1294,NA,1996,"31064_1996"
"31065",1465,NA,1996,"31065_1996"
"31066",2809,NA,1996,"31066_1996"
"31067",7076,NA,1996,"31067_1996"
"31068",2654,NA,1996,"31068_1996"
"31069",6541,NA,1996,"31069_1996"
"31070",3217,NA,1996,"31070_1996"
"31071",1327,NA,1996,"31071_1996"
"31072",1719,NA,1996,"31072_1996"
"31073",2261,NA,1996,"31073_1996"
"31074",3216,NA,1996,"31074_1996"
"31075",4065,NA,1996,"31075_1996"
"31076",11845,NA,1996,"31076_1996"
"31077",1991,NA,1996,"31077_1996"
"31078",3484,NA,1996,"31078_1996"
"31079",27991,NA,1996,"31079_1996"
"31080",6779,NA,1996,"31080_1996"
"31081",2219,NA,1996,"31081_1996"
"31082",2960,NA,1996,"31082_1996"
"31083",1223,NA,1996,"31083_1996"
"31084",5770,NA,1996,"31084_1996"
"31085",9840,NA,1996,"31085_1996"
"31086",1926,NA,1996,"31086_1996"
"31087",3402,NA,1996,"31087_1996"
"31088",1804,NA,1996,"31088_1996"
"31089",26784,NA,1996,"31089_1996"
"31090",4708,NA,1996,"31090_1996"
"31091",7487,NA,1996,"31091_1996"
"31092",4258,NA,1996,"31092_1996"
"31093",13075,NA,1996,"31093_1996"
"31094",3238,NA,1996,"31094_1996"
"31095",4143,NA,1996,"31095_1996"
"31096",51946,NA,1996,"31096_1996"
"31097",3212,NA,1996,"31097_1996"
"31098",10209,NA,1996,"31098_1996"
"31099",2397,NA,1996,"31099_1996"
"31100",2409,NA,1996,"31100_1996"
"31101",39779,NA,1996,"31101_1996"
"31102",44643,NA,1996,"31102_1996"
"31103",2469,NA,1996,"31103_1996"
"31104",10052,NA,1996,"31104_1996"
"31105",1996,NA,1996,"31105_1996"
"31106",1768,NA,1996,"31106_1996"
"32001",6523,NA,1996,"32001_1996"
"32002",4051,NA,1996,"32002_1996"
"32003",3019,NA,1996,"32003_1996"
"32004",3652,NA,1996,"32004_1996"
"32005",23749,NA,1996,"32005_1996"
"32006",7752,NA,1996,"32006_1996"
"32007",10860,NA,1996,"32007_1996"
"32008",8779,NA,1996,"32008_1996"
"32009",11106,NA,1996,"32009_1996"
"32010",151103,NA,1996,"32010_1996"
"32011",3259,NA,1996,"32011_1996"
"32012",6860,NA,1996,"32012_1996"
"32013",4575,NA,1996,"32013_1996"
"32014",21889,NA,1996,"32014_1996"
"32015",1911,NA,1996,"32015_1996"
"32016",18162,NA,1996,"32016_1996"
"32017",91140,NA,1996,"32017_1996"
"32018",4862,NA,1996,"32018_1996"
"32019",20356,NA,1996,"32019_1996"
"32020",48423,NA,1996,"32020_1996"
"32021",4259,NA,1996,"32021_1996"
"32022",16901,NA,1996,"32022_1996"
"32023",11182,NA,1996,"32023_1996"
"32024",30862,NA,1996,"32024_1996"
"32025",9700,NA,1996,"32025_1996"
"32026",17433,NA,1996,"32026_1996"
"32027",2406,NA,1996,"32027_1996"
"32028",2705,NA,1996,"32028_1996"
"32029",17605,NA,1996,"32029_1996"
"32030",2781,NA,1996,"32030_1996"
"32031",8568,NA,1996,"32031_1996"
"32032",7987,NA,1996,"32032_1996"
"32033",5272,NA,1996,"32033_1996"
"32034",26348,NA,1996,"32034_1996"
"32035",11301,NA,1996,"32035_1996"
"32036",30528,NA,1996,"32036_1996"
"32037",11510,NA,1996,"32037_1996"
"32038",53217,NA,1996,"32038_1996"
"32039",51677,NA,1996,"32039_1996"
"32040",18178,NA,1996,"32040_1996"
"32041",3127,NA,1996,"32041_1996"
"32042",55209,NA,1996,"32042_1996"
"32043",1218,NA,1996,"32043_1996"
"32044",13246,NA,1996,"32044_1996"
"32045",7929,NA,1996,"32045_1996"
"32046",7984,NA,1996,"32046_1996"
"32047",8044,NA,1996,"32047_1996"
"32048",20286,NA,1996,"32048_1996"
"32049",31052,NA,1996,"32049_1996"
"32050",6057,NA,1996,"32050_1996"
"32051",27442,NA,1996,"32051_1996"
"32052",11522,NA,1996,"32052_1996"
"32053",9792,NA,1996,"32053_1996"
"32054",13490,NA,1996,"32054_1996"
"32055",27981,NA,1996,"32055_1996"
"32056",104209,NA,1996,"32056_1996"
"32057",NA,NA,1996,"32057_1996"
"32058",NA,NA,1996,"32058_1996"
"01001",515664,NA,1997,"01001_1997"
"01002",30232,NA,1997,"01002_1997"
"01003",43244,NA,1997,"01003_1997"
"01004",10203,NA,1997,"01004_1997"
"01005",47476,NA,1997,"01005_1997"
"01006",27095,NA,1997,"01006_1997"
"01007",32980,NA,1997,"01007_1997"
"01008",5893,NA,1997,"01008_1997"
"01009",13503,NA,1997,"01009_1997"
"01010",12117,NA,1997,"01010_1997"
"01011",15305,NA,1997,"01011_1997"
"02001",276583,NA,1997,"02001_1997"
"02002",607816,NA,1997,"02002_1997"
"02003",55348,NA,1997,"02003_1997"
"02004",874571,NA,1997,"02004_1997"
"02005",41721,NA,1997,"02005_1997"
"03001",56166,NA,1997,"03001_1997"
"03002",39104,NA,1997,"03002_1997"
"03003",163971,NA,1997,"03003_1997"
"03008",69718,NA,1997,"03008_1997"
"03009",9246,NA,1997,"03009_1997"
"04001",38959,NA,1997,"04001_1997"
"04002",182339,NA,1997,"04002_1997"
"04003",148898,NA,1997,"04003_1997"
"04004",63947,NA,1997,"04004_1997"
"04005",20702,NA,1997,"04005_1997"
"04006",30639,NA,1997,"04006_1997"
"04007",6926,NA,1997,"04007_1997"
"04008",6940,NA,1997,"04008_1997"
"04009",43234,NA,1997,"04009_1997"
"04010",NA,NA,1997,"04010_1997"
"04011",NA,NA,1997,"04011_1997"
"05001",1082,NA,1997,"05001_1997"
"05002",76383,NA,1997,"05002_1997"
"05003",17371,NA,1997,"05003_1997"
"05004",16095,NA,1997,"05004_1997"
"05005",1493,NA,1997,"05005_1997"
"05006",19005,NA,1997,"05006_1997"
"05007",10718,NA,1997,"05007_1997"
"05008",2446,NA,1997,"05008_1997"
"05009",40234,NA,1997,"05009_1997"
"05010",55813,NA,1997,"05010_1997"
"05011",10074,NA,1997,"05011_1997"
"05012",1812,NA,1997,"05012_1997"
"05013",1136,NA,1997,"05013_1997"
"05014",8023,NA,1997,"05014_1997"
"05015",1351,NA,1997,"05015_1997"
"05016",1574,NA,1997,"05016_1997"
"05017",76425,NA,1997,"05017_1997"
"05018",165486,NA,1997,"05018_1997"
"05019",5854,NA,1997,"05019_1997"
"05020",54036,NA,1997,"05020_1997"
"05021",5321,NA,1997,"05021_1997"
"05022",17822,NA,1997,"05022_1997"
"05023",10673,NA,1997,"05023_1997"
"05024",36950,NA,1997,"05024_1997"
"05025",101422,NA,1997,"05025_1997"
"05026",3049,NA,1997,"05026_1997"
"05027",31863,NA,1997,"05027_1997"
"05028",44656,NA,1997,"05028_1997"
"05029",1717,NA,1997,"05029_1997"
"05030",469006,NA,1997,"05030_1997"
"05031",17531,NA,1997,"05031_1997"
"05032",35530,NA,1997,"05032_1997"
"05033",77306,NA,1997,"05033_1997"
"05034",5236,NA,1997,"05034_1997"
"05035",446878,NA,1997,"05035_1997"
"05036",16478,NA,1997,"05036_1997"
"05037",5293,NA,1997,"05037_1997"
"05038",10691,NA,1997,"05038_1997"
"06001",23571,NA,1997,"06001_1997"
"06002",108389,NA,1997,"06002_1997"
"06003",15518,NA,1997,"06003_1997"
"06004",14850,NA,1997,"06004_1997"
"06005",22192,NA,1997,"06005_1997"
"06006",4451,NA,1997,"06006_1997"
"06007",96285,NA,1997,"06007_1997"
"06008",7014,NA,1997,"06008_1997"
"06009",79076,NA,1997,"06009_1997"
"06010",59705,NA,1997,"06010_1997"
"07001",10964,NA,1997,"07001_1997"
"07002",20380,NA,1997,"07002_1997"
"07003",21397,NA,1997,"07003_1997"
"07004",NA,NA,1997,"07004_1997"
"07005",13224,NA,1997,"07005_1997"
"07006",20162,NA,1997,"07006_1997"
"07007",4707,NA,1997,"07007_1997"
"07008",19087,NA,1997,"07008_1997"
"07009",33364,NA,1997,"07009_1997"
"07010",5146,NA,1997,"07010_1997"
"07011",14339,NA,1997,"07011_1997"
"07012",22610,NA,1997,"07012_1997"
"07013",NA,NA,1997,"07013_1997"
"07014",NA,NA,1997,"07014_1997"
"07015",31317,NA,1997,"07015_1997"
"07016",13576,NA,1997,"07016_1997"
"07017",53925,NA,1997,"07017_1997"
"07018",5534,NA,1997,"07018_1997"
"07019",84526,NA,1997,"07019_1997"
"07020",32030,NA,1997,"07020_1997"
"07021",15046,NA,1997,"07021_1997"
"07022",8210,NA,1997,"07022_1997"
"07023",44369,NA,1997,"07023_1997"
"07024",NA,NA,1997,"07024_1997"
"07025",5284,NA,1997,"07025_1997"
"07026",NA,NA,1997,"07026_1997"
"07027",50645,NA,1997,"07027_1997"
"07028",4223,NA,1997,"07028_1997"
"07029",3450,NA,1997,"07029_1997"
"07030",21464,NA,1997,"07030_1997"
"07031",53124,NA,1997,"07031_1997"
"07032",22477,NA,1997,"07032_1997"
"07033",3550,NA,1997,"07033_1997"
"07034",42456,NA,1997,"07034_1997"
"07035",8646,NA,1997,"07035_1997"
"07036",4686,NA,1997,"07036_1997"
"07037",25932,NA,1997,"07037_1997"
"07038",NA,NA,1997,"07038_1997"
"07039",NA,NA,1997,"07039_1997"
"07040",40721,NA,1997,"07040_1997"
"07041",NA,NA,1997,"07041_1997"
"07042",6702,NA,1997,"07042_1997"
"07043",7016,NA,1997,"07043_1997"
"07044",14220,NA,1997,"07044_1997"
"07045",3708,NA,1997,"07045_1997"
"07046",30363,NA,1997,"07046_1997"
"07047",9579,NA,1997,"07047_1997"
"07048",17273,NA,1997,"07048_1997"
"07049",10661,NA,1997,"07049_1997"
"07050",4513,NA,1997,"07050_1997"
"07051",32542,NA,1997,"07051_1997"
"07052",NA,NA,1997,"07052_1997"
"07053",6125,NA,1997,"07053_1997"
"07054",20071,NA,1997,"07054_1997"
"07055",3875,NA,1997,"07055_1997"
"07056",5283,NA,1997,"07056_1997"
"07057",46192,NA,1997,"07057_1997"
"07058",NA,NA,1997,"07058_1997"
"07059",NA,NA,1997,"07059_1997"
"07060",6404,NA,1997,"07060_1997"
"07061",50711,NA,1997,"07061_1997"
"07062",12317,NA,1997,"07062_1997"
"07063",2552,NA,1997,"07063_1997"
"07064",NA,NA,1997,"07064_1997"
"07065",64768,NA,1997,"07065_1997"
"07066",10018,NA,1997,"07066_1997"
"07067",6185,NA,1997,"07067_1997"
"07068",22978,NA,1997,"07068_1997"
"07069",39965,NA,1997,"07069_1997"
"07070",8945,NA,1997,"07070_1997"
"07071",21554,NA,1997,"07071_1997"
"07072",17749,NA,1997,"07072_1997"
"07073",5202,NA,1997,"07073_1997"
"07074",28294,NA,1997,"07074_1997"
"07075",16681,NA,1997,"07075_1997"
"07076",NA,NA,1997,"07076_1997"
"07077",37726,NA,1997,"07077_1997"
"07078",102932,NA,1997,"07078_1997"
"07079",20606,NA,1997,"07079_1997"
"07080",25558,NA,1997,"07080_1997"
"07081",NA,NA,1997,"07081_1997"
"07082",3278,NA,1997,"07082_1997"
"07083",12105,NA,1997,"07083_1997"
"07084",5936,NA,1997,"07084_1997"
"07085",6093,NA,1997,"07085_1997"
"07086",12514,NA,1997,"07086_1997"
"07087",24342,NA,1997,"07087_1997"
"07088",1366,NA,1997,"07088_1997"
"07089",218483,NA,1997,"07089_1997"
"07090",2677,NA,1997,"07090_1997"
"07091",7870,NA,1997,"07091_1997"
"07092",29844,NA,1997,"07092_1997"
"07093",22916,NA,1997,"07093_1997"
"07094",19441,NA,1997,"07094_1997"
"07096",40962,NA,1997,"07096_1997"
"07097",64713,NA,1997,"07097_1997"
"07098",4135,NA,1997,"07098_1997"
"07099",50250,NA,1997,"07099_1997"
"07100",NA,NA,1997,"07100_1997"
"07101",349344,NA,1997,"07101_1997"
"07102",28047,NA,1997,"07102_1997"
"07103",19314,NA,1997,"07103_1997"
"07104",9656,NA,1997,"07104_1997"
"07105",11381,NA,1997,"07105_1997"
"07106",44007,NA,1997,"07106_1997"
"07107",55186,NA,1997,"07107_1997"
"07108",69908,NA,1997,"07108_1997"
"07109",19757,NA,1997,"07109_1997"
"07110",4113,NA,1997,"07110_1997"
"07111",21321,NA,1997,"07111_1997"
"07112",NA,NA,1997,"07112_1997"
"07113",NA,NA,1997,"07113_1997"
"07114",NA,NA,1997,"07114_1997"
"07115",NA,NA,1997,"07115_1997"
"07116",NA,NA,1997,"07116_1997"
"07117",NA,NA,1997,"07117_1997"
"07118",NA,NA,1997,"07118_1997"
"07119",NA,NA,1997,"07119_1997"
"07120",NA,NA,1997,"07120_1997"
"07121",NA,NA,1997,"07121_1997"
"07122",NA,NA,1997,"07122_1997"
"07123",NA,NA,1997,"07123_1997"
"07124",NA,NA,1997,"07124_1997"
"08001",10420,NA,1997,"08001_1997"
"08002",17006,NA,1997,"08002_1997"
"08003",7961,NA,1997,"08003_1997"
"08004",3758,NA,1997,"08004_1997"
"08005",17229,NA,1997,"08005_1997"
"08006",6065,NA,1997,"08006_1997"
"08007",13876,NA,1997,"08007_1997"
"08008",9370,NA,1997,"08008_1997"
"08009",22316,NA,1997,"08009_1997"
